raw,cell,condition,id,time,spindle_pole_a_vel,spindle_pole_b_vel,dist_centre_pole_a,dist_centre_pole_b,centre_cell_x,centre_cell_y,pole_a_x,pole_a_y,,,,,,pole_b_x,pole_b_y,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,24,0.289830794,0.119333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,27,0.328474082,0.287242252,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,30,0.367118661,0.232037593,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,33,0,0.398333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,36,0.356280164,0.198800011,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,39,0.168762818,0.606723257,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,42,0.169234223,0.874293111,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,45,0.255187948,1.086865933,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,48,0.430539842,0.517666667,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,51,0.143482481,0.168762818,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,54,0.569965691,0.199066711,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,57,0.289830794,0.255187948,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,60,0.554598754,0.286964961,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,63,0.554718447,0.629714927,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,66,0.25182291,0.163873257,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,69,0.311215002,0.267135629,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,72,0.39216054,0.079666667,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,75,0.531318068,0.281522843,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,78,0.321001904,0.225095782,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,81,0.519184189,0.398333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,84,0.367371746,0.398,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,87,0.266986683,0.164196698,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,90,0.242324163,0.444977528,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,93,0.168762818,0.30327417,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,96,0.559099375,0.32083658,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,99,0.464246702,0.606592028,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,102,0.125753286,0.579982088,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,105,0.629588402,0.541632614,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,108,0.757390329,1.083118184,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,111,0.30327417,0.704375058,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,114,0.695096236,0.805274418,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,117,0.406156647,0.340277664,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,120,0.08899563,0.199066711,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,123,0.159333333,0.25192812,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,126,0.125753286,0.286964961,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,129,0.056568542,0.321291318,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,132,0.286964961,0.278666667,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,135,0.534271259,0.278666667,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,138,0.908018172,0.438,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,141,0.517666667,0.125753286,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,144,0.535543442,0.366901743,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,147,0.732091221,0.565903506,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,150,0.367082491,0.439822692,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,153,0.39216054,0.267135629,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,156,0.199,0.836333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,159,0.279,0.405895033,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,162,0.163954262,0.63858733,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,165,0.310745519,0.40582974,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,168,0.119333333,0.559099375,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,171,0.199066711,0.254927659,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,174,0.199066711,0.367118661,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,177,0.199066711,0.088846935,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,180,0.143482481,0.119666667,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,183,0.355982053,0.164196698,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,186,0.492428224,0.125858827,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,189,0.32112597,0.119333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,192,0.342426797,0.08899563,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,195,0.367371746,0.398333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,198,0.21466382,0.177842002,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,201,0.168998685,0,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,204,0.089144701,0.125858827,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,207,0.503856241,0.400336664,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,210,0.355982053,0.056097138,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,213,0.503856241,0.239,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,216,0.367118661,0.232037593,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,219,0.48108731,0.375698609,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,222,0.143482481,0.281475675,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,225,0.199,0.266986683,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,228,0.281522843,0.303142797,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,231,0.321001904,0.251611915,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,234,0.36055898,0.119333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,237,0.290151302,0.498963927,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,240,0.232323529,0.119333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,243,0.199333333,0.177842002,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,246,0,0.242324163,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,249,0.255187948,0.321001904,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point1__cell2,0,rap1,27,252,0.056568542,0.08899563,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,0,,,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,3,0.839913752,0.554598754,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,6,0.25192812,0.562998421,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,9,0.159333333,0.908339755,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,12,0.311001608,0.394094179,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,15,0.570035574,0.909559661,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,18,0.675758422,1.093652392,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,21,0.267135629,0.479310848,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,24,0.311001608,0.717837571,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,27,0.479643039,0.570175217,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,30,0.812116918,0.784321079,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,33,0.890312866,0.398333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,36,0.680360199,0.519133038,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,39,0.570035574,0.126069646,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,42,0.30327417,0.039666667,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,45,0.479532295,0.20291487,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,48,0.34008267,0.159333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,51,0.534271259,0.056568542,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,54,0.079666667,0.321291318,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,57,0.303142797,0.199066711,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,60,0.198800011,0,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,63,0.119666667,0.119666667,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,66,0.164277543,0.232037593,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,69,0.37778683,0.239,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,72,0.112430225,0.438,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,75,0.11266568,0.225331361,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,78,0.2672847,0.232209197,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,81,0.119666667,0.164196698,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,84,0.126174923,0.25182291,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,87,0.125753286,0.112430225,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,90,0.039666667,0.079333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,93,0.178140082,0.14329767,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell1,0,rap1,28,96,0.056568542,0.178140082,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,0,,,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,3,0.377681377,0.25192812,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,6,0.648408993,0.214354328,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,9,0.394094179,0.748249587,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,12,0.60641689,0.648081356,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,15,0.796333333,0.968858033,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,18,1.221758751,1.051867017,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,21,0.764782976,0.367407887,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,24,0.321001904,0.819765278,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,27,0.415824349,0.764834986,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,30,0.591795103,1.157331461,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,33,0.831425149,0.916800536,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,36,0.874293111,0.801257692,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,39,1.226498902,1.244531951,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,42,1.02394976,0.394565584,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,45,0.523760972,0.251611915,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,48,0.765741616,0.088697363,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,51,0.598648942,0.25192812,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,54,0.884075726,0.618218588,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,57,0.653183146,0.342426797,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,60,0.597400015,0.409882639,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,63,0.342426797,0.202980295,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,66,0.444977528,0.164277543,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,69,0.126174923,0.356280164,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,72,0.394094179,0.25192812,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,75,0.311001608,0.415505047,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,78,0.242269363,0.08899563,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,81,0.531243091,0.377681377,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,84,0.267135629,0.607887508,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,87,0.74780605,0.079666667,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,90,1.140350433,0.415505047,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,93,0.92979717,0.415920131,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,96,1.182282538,0.398333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,99,0.884075726,0.681632436,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,102,0.168998685,0.415505047,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,105,0.339965521,0.321001904,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,108,0.199333333,0.168998685,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,111,0.342426797,0.241940534,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,114,0.232037593,0.400336664,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,117,0.541461089,0.254719454,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,120,0.126069646,0.143482481,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,123,0.251506572,0.398333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,126,0.203241783,0.510115564,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,129,0,0.125858827,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,132,0.20291487,0.119333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,135,0.232209197,0.126069646,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,138,0.168762818,0.159333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,141,0.203307102,0.163873257,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,0,rap1,29,144,0.303142797,0.159333333,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point4__cell1,0,rap1,30,0,,,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point4__cell1,0,rap1,30,3,0.579747838,0.348199336,,,,,,,,,,,,,,,,,,
2011.06.22_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point4__cell1,0,rap1,30,6,0.240875487,0.652142196,,,,,,,,,,,,,,,,,,
