Experiment,Point,Cell,Treatment,Frame,Time,X,Y,Velocity,Cell_Area,Cell_X,Cell_Y,Cell_Major,Cell_Minor,Cell_Angle
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,22,63,213.703,82.556,0.915336611,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,23,66,212.13,81.77,0.586147971,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,24,69,210.086,80.198,0.859529587,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,25,72,207.098,79.097,1.061463612,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,26,75,206.469,77.052,0.713182694,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,27,78,205.84,75.48,0.564390035,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,28,81,208.042,71.077,1.64097576,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,29,84,211.344,68.718,1.352696279,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,30,87,215.904,67.303,1.591499119,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,31,90,218.735,66.517,0.979362434,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,32,93,221.722,66.517,0.995666667,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,33,96,228.012,68.404,2.188984265,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,34,99,230.371,70.291,1.00695636,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,35,102,233.044,74.065,1.541572249,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,36,105,235.089,77.052,1.206657182,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,37,108,234.46,83.657,2.211627505,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,38,111,231.472,88.217,1.817255073,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,39,114,229.27,89.004,0.779470832,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,40,117,225.968,89.633,1.120458488,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,41,120,221.88,89.633,1.362666667,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,1,0,196.248,141.21,,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,2,3,195.934,140.739,0.188690517,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,3,6,195.462,140.739,0.157333333,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,4,9,195.147,140.267,0.18915279,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,5,12,195.934,140.267,0.262333333,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,6,15,195.776,139.795,0.165914302,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,7,18,195.619,139.481,0.117020891,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,8,21,195.776,138.695,0.267175556,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,9,24,195.462,138.066,0.234339971,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,10,27,195.619,137.908,0.074246586,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,11,30,195.934,137.122,0.282256975,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,12,33,195.619,136.808,0.148256909,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,13,36,195.147,136.021,0.305896315,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,14,39,195.462,135.392,0.234489043,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,15,42,195.619,134.921,0.165492531,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,16,45,194.518,134.921,0.367,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,17,48,194.518,133.82,0.367,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,18,51,194.204,133.662,0.117170341,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,19,54,193.417,132.876,0.370759731,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,20,57,193.732,131.933,0.331406766,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,21,60,193.417,131.775,0.117468199,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,22,63,192.317,131.618,0.370382535,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,23,66,191.688,131.933,0.234489043,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,24,69,192.002,131.618,0.148256909,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,25,72,191.845,132.719,0.370712527,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,26,75,191.059,132.247,0.3056105,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,27,78,190.587,133.82,0.54742965,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,28,81,191.53,133.505,0.331406766,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,29,84,190.744,134.449,0.409461978,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,8,pdms_fn,30,87,191.688,134.763,0.331617584,1532,203.5,147.8,45.5,42.8,134.6
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,259,0,313.242,187.756,,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,260,3,309.311,189.643,1.453483555,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,261,6,305.38,193.575,1.853326888,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,262,9,300.976,198.764,2.268649549,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,263,12,296.416,199.236,1.528120996,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,264,15,292.642,192.631,2.53572477,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,265,18,290.755,188.543,1.500833583,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,266,21,288.082,189.958,1.008142076,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,267,24,289.812,193.103,1.196472826,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,268,27,292.957,195.147,1.250287123,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,269,30,294.687,195.619,0.597744278,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,270,33,299.247,195.147,1.528120996,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,271,36,303.964,194.675,1.580185397,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,272,39,309.468,193.889,1.853279735,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,273,42,315.129,190.744,2.158650453,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,274,45,323.306,188.071,2.867601747,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,275,48,327.237,187.914,1.311377986,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,276,51,330.697,188.7,1.182717962,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,277,54,331.326,188.857,0.216099257,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,278,57,332.741,188.7,0.474561084,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,279,60,332.741,188.228,0.157333333,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,280,63,333.213,187.599,0.262133342,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,281,66,333.37,187.127,0.165808792,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,282,69,333.213,188.386,0.422917118,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,283,72,331.64,190.744,0.944839375,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,284,75,331.011,192.474,0.61359967,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,285,78,328.338,193.26,0.928722241,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,286,81,324.721,192.946,1.210201315,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,287,84,320.947,192.002,1.296757152,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,288,87,319.06,190.744,0.755963917,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,289,90,317.959,191.53,0.450924606,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,290,93,315.758,191.373,0.735530799,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,291,96,314.815,191.845,0.351509918,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,292,99,309.625,193.103,1.780095628,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,293,102,303.964,196.091,2.133725615,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,294,105,300.662,197.191,1.160134283,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,295,108,301.291,196.248,0.377843295,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,296,111,302.706,194.361,0.786200003,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,297,114,303.65,192.946,0.566996081,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,298,117,305.694,191.688,0.800034721,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,299,120,307.109,191.059,0.516168147,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-16,9,pdms_fn,300,123,310.097,191.53,1.008298071,1703,309,190.6,56.9,38.1,3.1
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,183,0,308.053,266.696,,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,184,3,302.863,266.853,1.730791373,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,185,6,297.045,264.495,2.092560579,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,186,9,289.969,262.608,2.441095952,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,187,12,288.239,262.765,0.57903646,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,188,15,287.925,264.18,0.483140306,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,189,18,287.767,265.752,0.526640084,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,190,21,288.239,267.639,0.648378576,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,191,24,289.497,271.413,1.326048432,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,192,27,292.957,273.772,1.395886059,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,193,30,300.505,274.558,2.529604712,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,194,33,303.807,273.3,1.177840208,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,195,36,305.222,273.93,0.516303636,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,196,39,306.009,271.728,0.779470832,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,197,42,307.109,269.369,0.867620053,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,198,45,307.896,267.639,0.633532337,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,199,48,307.896,266.382,0.419,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,200,51,309.468,265.752,0.56451395,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,201,54,314.5,265.752,1.677333333,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,202,57,317.173,264.495,0.984602458,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,203,60,320.947,262.765,1.383874432,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,204,63,328.181,260.091,2.570798233,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,205,66,331.955,257.733,1.483361048,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,206,69,333.685,255.531,0.933434756,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,207,72,334.313,254.116,0.516032837,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,208,75,334.942,251.915,0.763037934,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,209,78,333.685,249.713,0.845172763,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,210,81,332.426,248.769,0.524533338,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,211,84,332.741,246.725,0.689376611,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,212,87,333.685,246.254,0.351659084,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,213,90,331.64,246.882,0.71308477,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,214,93,331.273,246.463,0.185666966,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,215,96,331.483,247.092,0.221043234,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,216,99,330.435,248.35,0.545778547,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,217,102,329.177,247.407,0.524066684,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,218,105,327.709,248.141,0.547091298,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,219,108,325.298,246.987,0.890981793,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,220,111,323.516,248.245,0.727101399,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,221,114,319.846,250.761,1.483208085,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,222,117,316.387,253.487,1.468020474,2014,310.9,262.4,66.4,38.6,16.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-20,10,pdms_fn,223,120,316.072,259.253,1.924865969,2014,310.9,262.4,66.4,38.6,16.5
2014.05.28_hela_gfp-tub_rfp-h2b_confinement-5um_peg_zeiss-100x,HCTG-0005-13,11,pdms_peg,2,0,52.624,33.176,,973,45.9,30.8,37.1,33.4,161.3
2014.05.28_hela_gfp-tub_rfp-h2b_confinement-5um_peg_zeiss-100x,HCTG-0005-13,11,pdms_peg,3,3,52.338,32.699,0.185389979,973,45.9,30.8,37.1,33.4,161.3
2014.05.28_hela_gfp-tub_rfp-h2b_confinement-5um_peg_zeiss-100x,HCTG-0005-13,11,pdms_peg,4,6,52.433,32.985,0.100455076,973,45.9,30.8,37.1,33.4,161.3
2014.05.28_hela_gfp-tub_rfp-h2b_confinement-5um_peg_zeiss-100x,HCTG-0005-13,11,pdms_peg,5,9,50.622,33.748,0.655056401,973,45.9,30.8,37.1,33.4,161.3
2014.05.28_hela_gfp-tub_rfp-h2b_confinement-5um_peg_zeiss-100x,HCTG-0005-13,11,pdms_peg,6,12,48.811,32.89,0.667989105,973,45.9,30.8,37.1,33.4,161.3
2014.05.28_hela_gfp-tub_rfp-h2b_confinement-5um_peg_zeiss-100x,HCTG-0005-13,11,pdms_peg,7,15,39.849,26.503,3.668351325,973,45.9,30.8,37.1,33.4,161.3
2014.05.28_hela_gfp-tub_rfp-h2b_confinement-5um_peg_zeiss-100x,HCTG-0005-13,11,pdms_peg,8,18,40.421,25.359,0.426343628,973,45.9,30.8,37.1,33.4,161.3
