raw,cell,condition,id,time,centrosome_mid_x,centrosome_mid_y
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,12,68.9855,37.494
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,15,68.5375,38.435
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,18,67.4175,38.614
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,21,66.7905,37.046
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,24,66.2975,35.7915
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,27,65.8945,34.358
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,30,65.6705,33.686
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,33,64.685,32.656
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,36,65.4915,32.3425
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,39,65.536,32.432
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,42,66.253,31.8945
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point2__cell2,,rap1,36,45,67.8205,32.9695
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,0,58.8315,128.8325
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,3,59.25,128.295
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,6,58.772,128.4145
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,9,55.547,127.817
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,12,54.1135,127.996
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,15,53.5155,128.8325
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,18,51.545,130.326
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,21,50.8285,130.9825
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,24,50.47,132.356
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,27,50.1115,132.5955
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,30,51.1865,132.2365
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,33,51.963,131.819
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,36,51.963,131.52
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,39,51.9035,130.9225
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,42,52.5005,130.2655
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,45,51.963,130.1465
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,48,52.7395,129.191
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,51,52.859,129.6685
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,54,52.859,130.027
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,57,52.381,130.206
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,60,51.6645,130.3855
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,63,51.6045,130.445
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,66,52.2615,130.624
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,69,52.1425,130.445
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,72,52.441,130.7435
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,75,52.62,131.102
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,78,53.456,131.8185
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,81,53.934,132.0575
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,84,53.3365,131.6995
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point3__cell1,,rap1,37,87,53.456,131.759
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell1,,rap1,38,0,61.8775,153.6195
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell1,,rap1,38,3,62.7735,150.932
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell1,,rap1,38,6,62.236,149.1995
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell1,,rap1,38,9,61.4595,148.4825
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell1,,rap1,38,12,61.221,148.5425
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,0,90.2185,117.454
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,3,91.473,116.9615
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,6,92.0555,116.3345
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,9,93.533,116.827
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,12,94.1155,117.1405
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,15,93.0405,117.1855
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,18,93.2645,119.3805
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,21,92.234,120.142
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,24,91.204,120.3215
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,27,90.6215,120.948
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,30,90.129,121.172
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,33,89.1435,122.561
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,36,88.919,122.516
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,39,88.8745,122.6055
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,42,90.0395,122.6505
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,45,90.6215,122.4265
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell2,,rap1,39,48,91.6965,121.71
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,0,123.905,65.85
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,3,125.6075,65.8495
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,6,127.22,65.85
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,9,129.594,65.6705
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,12,129.7735,63.5205
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,15,128.922,61.9525
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,18,129.37,61.6385
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,21,129.191,62.49
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,24,129.0565,62.6245
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,27,128.7875,62.445
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,30,128.3845,62.1315
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,33,128.1155,61.146
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,36,127.802,59.623
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,39,127.13,59.0405
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,42,126.9955,58.593
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,45,126.727,58.727
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,48,127.041,58.548
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,51,127.265,59.175
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,54,127.533,60.8325
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,57,128.877,62.1765
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,60,130.49,62.714
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,63,131.61,63.6995
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,66,131.7885,63.9685
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,69,132.058,63.162
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,72,131.2515,62.5345
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,75,129.594,61.6835
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,78,128.877,60.698
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,81,128.1155,60.2055
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,84,127.802,59.9815
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,87,126.996,60.295
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,90,126.682,59.9365
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,93,126.458,60.2505
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,96,127.175,59.847
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,99,127.5335,60.4295
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,102,127.4435,60.698
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,,rap1,40,105,127.13,59.9815
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,-15,68.595,43.953
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,-12,69.306,44.545
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,-9,68.121,42.65
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,-6,68.358,42.768
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,-3,68.358,44.071
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,0,67.884,43.716
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,3,67.41,43.005
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,6,67.292,43.716
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,9,67.173,43.953
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,12,69.187,43.361
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,15,68.595,44.19
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,18,63.975,45.019
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,21,66.581,44.664
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,24,67.173,43.953
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,27,66.462,44.545
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,30,66.344,43.953
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,-9,51.969,58.999
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,-6,52.759,58.288
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,-3,52.127,56.945
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,0,52.206,58.841
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,3,51.18,62.632
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,6,51.496,61.605
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,9,52.759,61.289
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,12,53.944,62.079
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,15,53.233,62.395
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,18,52.838,62.316
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,21,53.707,62.79
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,24,53.707,62.237
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,27,53.312,61.842
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,30,53.47,62.474
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,33,53.391,62.553
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,36,52.996,62.316
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,39,52.917,62.316
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,42,52.443,62.474
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,45,53.154,62.474
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,-12,91.697,65.396
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,-9,92.803,62.553
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,-6,88.933,62.632
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,-3,87.827,60.026
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,0,86.958,61.684
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,3,87.906,61.131
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,6,89.17,60.815
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,9,89.248,62.869
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,12,90.591,65.554
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,15,89.248,64.606
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,18,89.17,63.422
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,21,89.643,64.212
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,24,89.17,63.027
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,27,87.748,63.027
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,30,88.38,64.369
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,33,88.854,65.238
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,36,88.301,64.448
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,39,87.59,63.501
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,42,88.222,65.001
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,45,88.064,64.685
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,48,87.669,64.527
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,51,87.353,63.896
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,54,87.748,64.922
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,43,57,87.669,64.212
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,-15,63.185,37.832
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,-12,63.659,38.069
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,-9,64.291,37.99
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,-6,67.845,35.936
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,-3,69.977,30.803
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,0,69.266,30.882
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,3,68.24,33.093
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,6,67.924,33.883
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,9,66.66,35.857
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,12,68.161,35.226
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,15,68.082,34.436
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,18,68.161,33.251
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,21,67.845,33.646
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,24,68.161,35.226
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,27,68.634,34.436
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,30,67.134,31.592
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,33,67.45,28.907
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,-15,66.801,27.281
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,-12,64.623,28.007
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,-9,64.312,26.762
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,-6,65.66,24.895
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,-3,65.868,22.509
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,0,65.868,22.094
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,3,66.594,21.368
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,6,67.32,22.613
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,9,67.009,22.717
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,12,67.528,22.405
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,15,67.942,23.443
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,18,66.801,23.546
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,21,66.594,23.132
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,24,67.528,23.132
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,27,67.424,23.858
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,30,66.594,23.754
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,33,67.631,23.65
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-1,stlc,45,36,66.594,24.169
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,-12,10.373,134.329
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,-9,10.373,136.611
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,-6,9.024,136.611
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,-3,7.676,137.026
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,0,7.883,138.686
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,3,7.054,137.96
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,6,8.091,137.648
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,9,7.987,137.545
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,12,8.506,136.819
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,15,8.091,136.611
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,18,7.572,135.574
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,21,7.572,134.744
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,24,7.572,135.159
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,27,6.95,135.263
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,30,6.431,134.744
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,33,6.431,135.574
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,36,6.224,134.951
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,39,5.498,134.64
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,42,5.498,134.018
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,45,5.083,134.744
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,48,5.498,134.848
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,46,51,4.564,134.744
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,-12,134.951,86.51
