filename,position,condition,cell_id,frame,time,dna_area,dna_x,dna_y,dna_length,dna_width,dna_angle,cell_area,cell_x,cell_y,cell_length,cell_width,cell_angle,spindle_angle,spindle_length
2017_11_08_hctg_leica63x,Position015,control,48,65,21,64.894,34.026,33.953,16.463,5.019,157.311,413.587,33.067,32.904,23.309,22.592,110.723,-111.615,11.618
2017_11_08_hctg_leica63x,Position015,control,48,66,24,66.368,33.18,33.03,15.676,5.391,157.337,413.587,32.761,32.904,23.309,22.592,110.723,-112.38,11.303
2017_11_08_hctg_leica63x,Position015,control,48,67,27,70.584,32.33,32.866,16.611,5.41,148.499,413.587,32.15,31.987,23.309,22.592,110.723,-116.787,11.758
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,11,-15,395.552,19.247,104.367,25.871,19.467,166.321,1195.131,21.654,106.349,52.561,28.951,132.583,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,12,-12,391.57,19.105,104.059,25.436,19.6,166.194,1195.131,21.654,106.349,52.561,28.951,132.583,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,13,-9,403.899,19.662,105.29,25.123,20.469,155.444,1195.131,21.654,106.349,52.561,28.951,132.583,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,14,-6,396.065,20.078,105.621,25.013,20.161,154.963,1195.131,21.654,106.349,52.561,28.951,132.583,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,15,-3,375.774,20.625,105.829,24.601,19.448,157.56,1044.359,20.184,104.8,47.704,27.874,133.244,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,16,0,336.861,21.483,106.29,22.853,18.768,160.505,853.004,21.207,105.227,45.304,23.973,134.666,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,17,3,248.761,21.324,106.392,18.965,16.701,157.443,663.32,21.137,104.966,35.705,23.654,141.559,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,18,6,209.463,21.406,106.259,17.502,15.238,178.741,549.663,21.879,105.521,30.116,23.239,150.101,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,19,9,208.692,23.401,107.749,17.187,15.46,165.339,511.263,22.52,105.991,27.198,23.934,158.69,-43.958,13.95
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,20,12,180.438,25.69,109.401,15.846,14.499,69.625,525.133,23.816,106.954,26.825,24.925,167.498,-21.038,15.086
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,21,15,147.69,25.238,110.095,16.981,11.074,78.616,480.313,23.446,107.839,25.194,24.274,8.686,-15.124,13.882
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,22,18,148.717,24.779,109.974,17.839,10.614,57.636,494.696,23.946,108.332,26.166,24.072,157.693,-45,14.277
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,23,21,152.313,24.531,109.933,17.391,11.151,39.905,494.696,23.946,108.332,26.166,24.072,157.693,-68.749,14.065
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,24,24,147.048,24.495,109.679,16.671,11.231,48.22,494.696,23.946,108.332,26.166,24.072,157.693,-51.582,13.285
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,25,27,146.919,24.317,109.303,17.114,10.931,47.526,494.696,23.946,108.332,26.166,24.072,157.693,-41.634,13.026
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,26,30,150.644,24.39,108.809,16.653,11.518,54.845,467.727,23.409,107.102,26.346,22.604,150.89,-37.185,13.14
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,27,33,148.717,23.518,108.999,17.218,10.997,52.558,467.727,23.409,107.102,26.346,22.604,150.89,-47.291,12.762
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,28,36,152.056,23.408,108.714,16.972,11.407,52.883,498.035,22.869,106.527,25.713,24.661,159.26,-40.426,12.711
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,29,39,149.745,22.906,109.315,17.169,11.105,47.97,498.035,22.869,106.527,25.713,24.661,159.26,-43.831,12.671
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,30,42,150.13,23.25,108.426,16.94,11.284,48.947,498.035,22.869,106.527,25.713,24.661,159.26,-35.91,12.665
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,49,31,45,147.818,23.382,107.534,17.177,10.957,51.42,500.219,22.414,104.982,26.416,24.11,155.213,-41.348,12.013
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,26,-15,355.611,76.431,110.884,26.211,17.274,99.639,1087.895,78.932,111.69,44.678,31.003,113.685,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,27,-12,359.721,76.729,110.775,26.004,17.613,100.786,1087.895,78.932,111.69,44.678,31.003,113.685,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,28,-9,345.08,76.993,110.362,25.648,17.131,100.581,1087.895,78.932,111.69,44.678,31.003,113.685,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,29,-6,334.421,76.753,109.332,24.67,17.259,95.146,979.504,79.392,110.955,42.096,29.626,117.87,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,30,-3,321.065,76.529,109.032,23.837,17.149,86.564,979.504,79.392,110.955,42.096,29.626,117.87,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,31,0,317.34,76.81,109.134,24.005,16.832,85.736,741.531,79.061,110.454,36.436,25.913,117.293,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,32,3,254.155,76.664,108.491,21.753,14.876,73.549,524.234,78.852,109.188,28.032,23.812,124.597,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,33,6,219.737,77.503,108.21,18.998,14.726,68.28,480.826,78.783,109.043,25.944,23.598,149.152,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,34,9,212.031,77.775,108.574,18.033,14.97,46.487,431.511,78.888,109.607,24.755,22.195,158.083,-48.18,8.938
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,35,12,194.308,78.197,109.231,18.386,13.456,42.536,431.511,78.888,109.607,24.755,22.195,158.083,-40.815,10.409
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,36,15,170.935,78.836,110.524,17.417,12.496,44.662,431.511,78.888,109.607,24.755,22.195,158.083,-52.431,11.881
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,37,18,144.094,79.285,111.781,17.751,10.335,60.046,431.511,78.888,109.607,24.755,22.195,158.083,-45,12.607
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,38,21,137.929,79.01,111.941,18.034,9.738,56.114,431.511,78.888,109.607,24.755,22.195,158.083,-40.426,12.584
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,39,24,127.142,79.319,111.212,18.376,8.81,62.273,431.511,78.888,109.607,24.755,22.195,158.083,-31.264,11.654
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,40,27,127.398,78.918,110.241,18.064,8.979,63.415,411.99,78.323,109.806,23.178,22.632,131.056,-29.539,12.324
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,50,41,30,122.261,79.512,109.684,17.595,8.847,68.78,395.423,78.671,109.21,23.261,21.644,143.321,-20.376,13.36
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,34,-15,380.911,35.012,67.695,27.635,17.55,148.363,1121.415,34.947,67.916,38.836,36.766,91.407,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,35,-12,375.132,34.728,67.355,27.209,17.554,146.822,1121.415,34.947,67.916,38.836,36.766,91.407,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,36,-9,374.49,34.889,67.124,27.042,17.632,146.399,1121.415,34.947,67.916,38.836,36.766,91.407,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,37,-6,367.812,34.709,66.907,27.348,17.124,143.778,1121.415,34.947,67.916,38.836,36.766,91.407,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,38,-3,362.418,35.295,67.221,26.667,17.304,137.65,1004.804,34.408,68.198,38.53,33.204,71.014,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,39,0,347.135,35.902,67.376,25.66,17.225,129.139,851.977,34.977,67.76,34.949,31.039,72.363,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,40,3,297.049,35.878,67.9,24.547,15.408,127.276,632.754,34.971,68.29,30.229,26.652,92.797,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,41,6,232.451,35.858,67.028,21.398,13.832,131.333,506.126,35.26,67.61,25.967,24.817,105.206,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,42,9,206.509,36.338,67.413,18.666,14.086,125.185,458.352,35.327,68.001,24.682,23.644,100.202,54.246,11.11
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,43,12,185.832,36.464,67.228,18.746,12.622,133.795,439.602,35.41,67.988,24.172,23.156,147.463,58.782,13.993
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,44,15,165.926,36.232,66.829,18.067,11.693,141.424,432.281,35.375,67.847,24.314,22.637,108.972,67.166,14.574
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,45,18,162.202,36.683,66.673,18.127,11.393,150.763,432.281,35.375,67.847,24.314,22.637,108.972,72.474,14.359
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,46,21,163.871,36.298,67.315,18.038,11.567,153.28,432.281,35.375,67.847,24.314,22.637,108.972,76.329,13.618
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,47,24,142.81,35.923,67.843,19.123,9.509,148.117,418.026,35.854,68.348,23.373,22.772,115.376,74.249,14.359
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,48,27,128.683,35.087,69.348,18.597,8.81,143.429,418.026,35.854,68.348,23.373,22.772,115.376,59.744,14.936
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,49,30,132.279,33.778,69.875,19.299,8.727,124.129,418.026,35.854,68.348,23.373,22.772,115.376,36.027,14.359
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,51,50,33,125.215,34.56,69.716,19.351,8.239,129.812,414.43,35.42,68.985,23.49,22.464,111.976,46.042,14.192
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,44,-15,341.613,108.082,95.466,22.519,19.315,59.264,999.924,108.371,96.339,47.961,26.545,118.713,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,45,-12,327.101,106.963,94.56,21.957,18.968,66.142,999.924,108.371,96.339,47.961,26.545,118.713,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,46,-9,314.772,107.346,94.082,20.656,19.403,64.834,999.924,108.371,96.339,47.961,26.545,118.713,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,47,-6,305.654,107.886,94.535,20.04,19.42,176.937,889.991,109.144,96.388,50.774,22.318,123.608,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,48,-3,309.635,108.112,95.145,20.145,19.57,24.855,886.395,109.453,96.516,49.455,22.821,122.179,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,49,0,305.654,108.372,94.822,20.46,19.021,55.292,886.395,109.453,96.516,49.455,22.821,122.179,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,50,3,247.733,107.591,95.252,18.916,16.675,35.517,585.493,109.469,95.974,34.103,21.859,124.973,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,51,6,193.281,107.841,95.286,18.184,13.534,39.861,479.671,109.342,96.019,27.791,21.976,129.769,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,52,9,171.577,107.417,94.773,17.264,12.654,43.543,433.694,109.068,95.418,25.405,21.736,130.886,-40.03,11.609
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,53,12,159.633,107.145,94.104,18.103,11.227,41.024,426.117,108.634,95.269,24.299,22.328,166.79,-26.565,11.968
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,54,15,160.532,107.516,93.643,17.687,11.556,29.001,426.117,108.634,95.269,24.299,22.328,166.79,-34.592,12.391
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,55,18,151.157,108.132,93.177,17.348,11.094,27.314,406.468,109.115,94.509,23.532,21.993,143.999,-42.709,12.593
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,56,21,142.039,108.508,93.316,17.764,10.181,33.315,406.468,109.115,94.509,23.532,21.993,143.999,-47.386,12.337
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,57,24,138.186,108.939,92.973,17.838,9.863,35.535,407.238,109.23,93.757,23.073,22.473,174.985,-43.781,11.996
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,58,27,123.803,109.256,93.762,17.527,8.993,38.555,399.019,108.248,93.67,22.577,22.503,48.712,-36.87,12.593
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,59,30,156.423,109.94,94.71,16.462,12.099,18.871,399.019,108.248,93.67,22.577,22.503,48.712,-61.928,12.235
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_3,control,52,60,33,148.974,109.453,94.267,16.545,11.465,26.662,399.019,108.248,93.67,22.577,22.503,48.712,-61.113,11.869
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,1,-15,415.329,100.835,104.183,27.675,19.108,139.333,1716.283,102.357,105.9,63.676,34.318,128.505,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,2,-12,389.772,101.226,104.673,26.091,19.021,141.33,1716.283,102.357,105.9,63.676,34.318,128.505,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,3,-9,367.041,101.183,104.794,24.993,18.698,141.643,1716.283,102.357,105.9,63.676,34.318,128.505,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,4,-6,345.466,101.022,105.166,24.714,17.798,145.159,1637.301,100.818,106.488,61.065,34.139,126.021,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,5,-3,340.457,100.65,105.345,24.07,18.009,148.451,1468.55,101.973,106.599,59.79,31.273,128.308,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,6,0,347.52,100.298,105.552,23.942,18.481,154.438,1322.786,100.519,107.036,56.294,29.918,131.014,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,7,3,347.392,99.792,105.065,24.23,18.255,142.948,1218.248,100.354,107.148,55.745,27.826,125.006,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,8,6,307.066,101.349,103.869,23.398,16.71,148.842,854.931,102.652,106.855,48.03,22.663,128.196,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,9,9,282.28,100.399,104.72,21.725,16.544,148.443,684.767,101.564,106.625,39.721,21.95,130.611,-66.251,9.62
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,10,12,257.494,100.234,105.642,20.038,16.362,150.087,625.305,100.73,106.346,35.558,22.39,132.192,-70.201,9.563
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,11,15,239.899,100.544,105.687,18.886,16.174,162.853,580.87,100.142,105.853,32.144,23.008,135.247,-65.225,10.046
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,12,18,212.93,99.559,105.814,18.407,14.729,17.268,565.587,99.215,105.955,30.432,23.664,137.059,-62.021,13.091
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,13,21,172.347,98.82,106.578,18.868,11.63,22.827,542.728,98.74,106.332,28.453,24.287,147.206,-61.26,12.67
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,14,24,134.847,99.08,106.849,19.192,8.946,25.807,498.164,98.547,106.373,26.329,24.091,145.376,-61.113,11.824
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,15,27,147.561,98.128,105.699,19.416,9.677,25.868,498.164,98.547,106.373,26.329,24.091,145.376,-62.745,13.147
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,16,30,142.81,97.165,104.069,19.439,9.354,28.886,498.164,98.547,106.373,26.329,24.091,145.376,-60.068,13.501
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,17,33,143.323,96.265,105.13,19.035,9.587,27.507,490.201,97.079,105.606,25.443,24.531,164.961,-57.848,14.743
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,18,36,147.818,95.999,105.27,18.409,10.224,28.942,490.201,96.363,105.248,25.443,24.531,164.961,-59.036,14.566
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,19,39,146.534,95.434,106.229,18.292,10.199,35.048,490.201,96.363,105.248,25.443,24.531,164.961,-62.176,14.644
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,20,42,139.47,96.038,106.266,17.672,10.049,42.278,490.201,96.363,105.248,25.443,24.531,164.961,-60.422,15.099
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,21,45,135.104,96.356,106.256,17.475,9.844,53.691,490.201,96.363,105.248,25.443,24.531,164.961,-51.546,15.747
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,22,48,123.803,96.666,105.481,17.2,9.165,52.587,490.201,95.646,106.323,25.443,24.531,164.961,-42.274,15.823
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,53,23,51,117.895,96.873,104.359,16.964,8.849,41.558,518.84,96.106,105.471,25.85,25.556,114.39,-39.958,17.222
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,64,-15,340.971,37.028,20.361,26.582,16.332,112.028,1230.448,37.003,23.217,50.069,31.29,126.185,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,65,-12,330.825,36.969,20.989,26.204,16.074,109.577,1230.448,37.003,23.217,50.069,31.29,126.185,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,66,-9,336.347,36.302,20.797,27.126,15.787,112.515,1230.448,37.003,23.217,50.069,31.29,126.185,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,67,-6,329.541,35.531,21.753,26.747,15.687,109.963,1230.448,34.136,23.217,50.069,31.29,126.185,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,68,-3,315.029,35.347,23.309,25.933,15.467,106.311,996.97,35.012,23.779,45.097,28.148,129.422,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,69,0,314.9,35.302,24.64,25.464,15.746,100.923,949.452,35.275,24.876,43.033,28.092,128.231,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,70,3,273.675,35.564,24.652,24.563,14.186,98.069,689.39,35.454,25.132,35.177,24.952,122.93,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,71,6,235.661,35.71,24.403,20.22,14.84,103.059,564.046,36.052,24.682,29.873,24.04,120.871,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,72,9,213.187,35.528,24.691,17.946,15.125,96.465,509.465,36.261,24.563,27.469,23.615,124.524,15.945,12.75
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,73,12,196.492,34.748,23.912,18.525,13.505,93.803,475.047,36.153,24.502,25.551,23.672,127.38,5.315,15.488
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,74,15,178.255,35.106,23.961,18.294,12.406,93.017,461.177,36.197,24.213,24.715,23.758,129.825,4.514,13.779
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,75,18,157.707,35.249,23.842,18.588,10.803,79.229,461.177,36.197,24.213,24.715,23.758,129.825,1.507,13.384
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,76,21,165.156,35.272,24.048,18.803,11.183,83.635,434.336,36.283,24.734,23.964,23.076,140.18,-9.211,13.315
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,77,24,161.688,35.768,23.884,18.936,10.872,77.068,434.336,36.283,24.734,23.964,23.076,140.18,-6.34,12.849
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,78,27,165.412,36.271,24.22,18.279,11.522,59.084,434.336,36.642,24.376,23.964,23.076,140.18,-16.39,12.77
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_5,control,54,79,30,154.496,37.101,25.183,17.73,11.095,60.353,434.336,37,25.093,23.964,23.076,140.18,-37.185,13.097
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,8,-15,270.979,142.742,81.88,23.011,14.994,28.078,1498.088,144.043,79.135,55.354,34.459,23.421,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,9,-12,261.603,143.074,81.405,22.102,15.07,21.874,1498.088,144.043,79.135,55.354,34.459,23.421,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,10,-9,275.859,144.299,81.597,23.995,14.638,23.364,1498.088,144.043,79.135,55.354,34.459,23.421,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,11,-6,271.235,144.606,82.285,23.602,14.632,30.032,1109.856,145.168,80.131,48.299,29.258,21.372,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,12,-3,285.105,145.056,82.869,24.493,14.821,27.307,870.214,144.518,82.019,42.318,26.182,23.87,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,13,0,306.296,144.535,83.377,25.048,15.57,27.733,865.462,144.083,82.69,39.761,27.714,25.7,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,14,3,274.96,144.299,83.372,24.741,14.15,41.532,733.44,143.635,82.803,36.31,25.719,26.058,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,15,6,235.79,144.064,83.82,21.545,13.934,48.443,580.613,143.028,83.423,29.969,24.667,26.805,,
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,16,9,215.884,143.42,83.857,19.128,14.37,43.534,500.989,142.358,83.608,25.957,24.574,10.776,-65.376,9.461
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,17,12,205.353,143.336,83.938,18.833,13.883,32.832,483.138,142.285,83.506,25.473,24.149,155.027,-64.29,10.739
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,18,15,168.495,143.002,84.394,20.296,10.57,21.94,464.773,142.221,83.191,24.869,23.796,148.218,-67.62,13.287
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,19,18,154.111,142.412,84.735,19.863,9.879,21.643,464.773,141.505,83.549,24.869,23.796,148.218,-73.61,12.964
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,20,21,153.854,142.501,84.732,19.127,10.242,17.329,464.773,141.863,83.907,24.869,23.796,148.218,-74.055,12.964
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,21,24,144.993,142.347,84.648,19.225,9.603,20.121,464.773,141.863,83.907,24.869,23.796,148.218,-76.675,13.825
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,22,27,149.616,141.288,84.904,19.467,9.785,17.303,460.407,141.273,84.155,24.599,23.83,0.363,-79.287,13.612
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,23,30,145.506,141.336,84.347,18.661,9.928,21.284,460.407,141.273,84.155,24.599,23.83,0.363,-86.987,13.644
2010.08.02_hela_gfp-tub_rfp-h2b_rap1_vox-40x,control_6,control,55,24,33,144.864,141.176,84.618,18.78,9.822,21.551,460.407,141.273,84.155,24.599,23.83,0.363,-71.03,12.239
2015.02.27_hela_gfp-tub_rfp-h2b_vox-60x,xy_point_4,control,56,1,-15,258.534,89.591,76.852,22.399,14.696,59.925,1015.832,82.069,76.736,49.316,26.227,35.914,,
2015.02.27_hela_gfp-tub_rfp-h2b_vox-60x,xy_point_4,control,56,2,-12,268.246,88.409,77.528,21.645,15.779,74.873,1023.299,82.251,75.564,47.372,27.504,41.167,,
2015.02.27_hela_gfp-tub_rfp-h2b_vox-60x,xy_point_4,control,56,3,-9,259.937,87.83,77.412,20.85,15.874,85.573,946.946,81.606,75.879,45.826,26.31,44.295,,
2015.02.27_hela_gfp-tub_rfp-h2b_vox-60x,xy_point_4,control,56,4,-6,221.929,86.823,77.938,19.883,14.212,86.448,715.81,81.81,77.563,39.567,23.034,42.916,,
2015.02.27_hela_gfp-tub_rfp-h2b_vox-60x,xy_point_4,control,56,5,-3,225.971,86.109,77.31,19.645,14.646,85.778,633.842,83.29,76.487,35.567,22.691,48.563,,
2015.02.27_hela_gfp-tub_rfp-h2b_vox-60x,xy_point_4,control,56,6,0,195.823,85.351,76.009,19.13,13.033,117.716,494.386,83.725,75.14,29.007,21.701,48.569,,
2015.02.27_hela_gfp-tub_rfp-h2b_vox-60x,xy_point_4,control,56,7,3,140.636,85.29,76.395,15.546,11.518,123.697,439.984,84.49,74.852,25.302,22.141,53.416,,
2015.02.27_hela_gfp-tub_rfp-h2b_vox-60x,xy_point_4,control,56,8,6,138.727,84.934,75.571,13.739,12.856,167.472,421.064,83.759,74.759,23.708,22.613,53.968,,
