cell_id,condition,time,spindle_angle
92,micropattern_lgn_rnai,186,-28.861061
92,micropattern_lgn_rnai,189,-33.116632
93,micropattern_lgn_rnai,0,39.139145
93,micropattern_lgn_rnai,3,42.908419
93,micropattern_lgn_rnai,6,51.347852
93,micropattern_lgn_rnai,9,59.347676
93,micropattern_lgn_rnai,12,54.748955
93,micropattern_lgn_rnai,15,40.483629
93,micropattern_lgn_rnai,18,62.479184
93,micropattern_lgn_rnai,21,33.068663
93,micropattern_lgn_rnai,24,44.74476
93,micropattern_lgn_rnai,27,10.795601
93,micropattern_lgn_rnai,30,52.007881
94,micropattern_lgn_rnai,0,24.53024
94,micropattern_lgn_rnai,3,20.56755
94,micropattern_lgn_rnai,6,15.878261
94,micropattern_lgn_rnai,9,31.045092
94,micropattern_lgn_rnai,12,55.771601
94,micropattern_lgn_rnai,15,45.765177
94,micropattern_lgn_rnai,18,39.331483
94,micropattern_lgn_rnai,21,33.990463
94,micropattern_lgn_rnai,24,37.919652
94,micropattern_lgn_rnai,27,42.533615
94,micropattern_lgn_rnai,30,47.554138
94,micropattern_lgn_rnai,33,24.384992
94,micropattern_lgn_rnai,36,38.589698
94,micropattern_lgn_rnai,39,27.87942
94,micropattern_lgn_rnai,42,27.793229
94,micropattern_lgn_rnai,45,44.344898
94,micropattern_lgn_rnai,48,43.761315
94,micropattern_lgn_rnai,51,29.4907
94,micropattern_lgn_rnai,54,19.92563
94,micropattern_lgn_rnai,57,11.067757
94,micropattern_lgn_rnai,60,23.224495
94,micropattern_lgn_rnai,63,-21.505023
94,micropattern_lgn_rnai,66,-1.228579
94,micropattern_lgn_rnai,69,25.305421
94,micropattern_lgn_rnai,72,13.724114
94,micropattern_lgn_rnai,75,22.576379
94,micropattern_lgn_rnai,78,15.160561
94,micropattern_lgn_rnai,81,23.628514
94,micropattern_lgn_rnai,84,-0.099824
94,micropattern_lgn_rnai,87,-8.605401
94,micropattern_lgn_rnai,90,-0.147266
94,micropattern_lgn_rnai,93,1.896833
94,micropattern_lgn_rnai,96,28.055188
94,micropattern_lgn_rnai,99,22.338586
95,micropattern_lgn_rnai,0,-3.998965
95,micropattern_lgn_rnai,3,1.2198
95,micropattern_lgn_rnai,6,10.096331
95,micropattern_lgn_rnai,9,-7.000826
95,micropattern_lgn_rnai,12,-6.982832
95,micropattern_lgn_rnai,15,-11.873674
95,micropattern_lgn_rnai,18,1.115031
95,micropattern_lgn_rnai,21,8.237081
95,micropattern_lgn_rnai,24,7.968337
95,micropattern_lgn_rnai,27,0.808727
95,micropattern_lgn_rnai,30,29.132085
95,micropattern_lgn_rnai,33,7.378038
96,micropattern_lgn_rnai,0,-81.148431
96,micropattern_lgn_rnai,3,-83.070491
96,micropattern_lgn_rnai,6,-81.252555
96,micropattern_lgn_rnai,9,-76.833245
96,micropattern_lgn_rnai,12,-88.217116
96,micropattern_lgn_rnai,15,-101.084596
96,micropattern_lgn_rnai,18,-105.300783
96,micropattern_lgn_rnai,21,-103.475898
96,micropattern_lgn_rnai,24,-97.896298
96,micropattern_lgn_rnai,27,-102.861605
96,micropattern_lgn_rnai,30,-104.824584
96,micropattern_lgn_rnai,33,-102.381684
96,micropattern_lgn_rnai,36,-95.350726
96,micropattern_lgn_rnai,39,-96.116638
96,micropattern_lgn_rnai,42,-12.005931
96,micropattern_lgn_rnai,45,-12.005931
96,micropattern_lgn_rnai,48,-12.005931
96,micropattern_lgn_rnai,51,-12.005931
96,micropattern_lgn_rnai,54,-12.005931
96,micropattern_lgn_rnai,57,-12.005931
96,micropattern_lgn_rnai,60,-12.005931
96,micropattern_lgn_rnai,63,-12.005931
97,micropattern_lgn_rnai,0,59.790091
97,micropattern_lgn_rnai,3,22.383139
97,micropattern_lgn_rnai,6,37.453456
97,micropattern_lgn_rnai,9,49.458522
97,micropattern_lgn_rnai,12,38.113537
97,micropattern_lgn_rnai,15,28.736089
97,micropattern_lgn_rnai,18,28.414177
97,micropattern_lgn_rnai,21,25.096769
97,micropattern_lgn_rnai,24,34.744316
97,micropattern_lgn_rnai,27,35.22262
97,micropattern_lgn_rnai,30,38.240853
97,micropattern_lgn_rnai,33,35.884037
97,micropattern_lgn_rnai,36,43.977381
97,micropattern_lgn_rnai,39,30.450247
97,micropattern_lgn_rnai,42,31.898317
97,micropattern_lgn_rnai,45,46.856198
97,micropattern_lgn_rnai,48,44.601769
97,micropattern_lgn_rnai,51,41.708503
97,micropattern_lgn_rnai,54,44.0862
97,micropattern_lgn_rnai,57,50.241499
97,micropattern_lgn_rnai,60,45.906639
97,micropattern_lgn_rnai,63,50.227849
97,micropattern_lgn_rnai,66,59.057687
97,micropattern_lgn_rnai,69,48.318941
97,micropattern_lgn_rnai,72,48.779275
97,micropattern_lgn_rnai,75,55.313592
97,micropattern_lgn_rnai,78,55.244443
97,micropattern_lgn_rnai,81,55.60594
97,micropattern_lgn_rnai,84,62.756495
97,micropattern_lgn_rnai,87,57.705229
97,micropattern_lgn_rnai,90,61.286881
97,micropattern_lgn_rnai,93,51.872408
97,micropattern_lgn_rnai,96,47.249538
97,micropattern_lgn_rnai,99,48.924156
97,micropattern_lgn_rnai,102,47.720797
97,micropattern_lgn_rnai,105,47.600782
97,micropattern_lgn_rnai,108,45.60688
97,micropattern_lgn_rnai,111,54.355304
97,micropattern_lgn_rnai,114,45.487121
98,micropattern_ctrl_rnai,0,69.370914
98,micropattern_ctrl_rnai,3,110.358806
98,micropattern_ctrl_rnai,6,43.017197
98,micropattern_ctrl_rnai,9,70.032526
98,micropattern_ctrl_rnai,12,40.825774
98,micropattern_ctrl_rnai,15,25.131268
98,micropattern_ctrl_rnai,18,29.985829
98,micropattern_ctrl_rnai,21,28.311372
98,micropattern_ctrl_rnai,24,26.30085
98,micropattern_ctrl_rnai,27,25.359018
98,micropattern_ctrl_rnai,30,20.209923
98,micropattern_ctrl_rnai,33,26.691299
98,micropattern_ctrl_rnai,36,-27.570309
98,micropattern_ctrl_rnai,39,-14.267734
98,micropattern_ctrl_rnai,42,-23.925472
98,micropattern_ctrl_rnai,45,-28.78753
98,micropattern_ctrl_rnai,48,-33.819573
98,micropattern_ctrl_rnai,51,-19.971637
98,micropattern_ctrl_rnai,54,-12.826667
98,micropattern_ctrl_rnai,57,-20.087991
98,micropattern_ctrl_rnai,60,-46.409516
98,micropattern_ctrl_rnai,63,-14.328689
98,micropattern_ctrl_rnai,66,-23.184432
98,micropattern_ctrl_rnai,69,-26.35884
98,micropattern_ctrl_rnai,72,-25.685964
98,micropattern_ctrl_rnai,75,12.531068
98,micropattern_ctrl_rnai,78,12.324402
98,micropattern_ctrl_rnai,81,1.556331
98,micropattern_ctrl_rnai,84,-6.456713
98,micropattern_ctrl_rnai,87,-31.47265
98,micropattern_ctrl_rnai,90,-11.667188
98,micropattern_ctrl_rnai,93,-0.668056
98,micropattern_ctrl_rnai,96,15.679577
98,micropattern_ctrl_rnai,99,3.618462
98,micropattern_ctrl_rnai,102,-27.187477
98,micropattern_ctrl_rnai,105,-42.031926
98,micropattern_ctrl_rnai,108,-43.453682
98,micropattern_ctrl_rnai,111,-43.090591
98,micropattern_ctrl_rnai,114,-43.090591
98,micropattern_ctrl_rnai,117,-43.090591
98,micropattern_ctrl_rnai,120,-43.090591
98,micropattern_ctrl_rnai,123,-43.090591
98,micropattern_ctrl_rnai,126,-43.090591
98,micropattern_ctrl_rnai,129,-43.090591
98,micropattern_ctrl_rnai,132,-43.090591
98,micropattern_ctrl_rnai,135,-43.090591
98,micropattern_ctrl_rnai,138,-43.090591
98,micropattern_ctrl_rnai,141,-43.090591
98,micropattern_ctrl_rnai,144,-43.090591
98,micropattern_ctrl_rnai,147,-43.090591
98,micropattern_ctrl_rnai,150,-43.090591
98,micropattern_ctrl_rnai,153,-43.090591
98,micropattern_ctrl_rnai,156,-43.090591
98,micropattern_ctrl_rnai,159,-43.090591
98,micropattern_ctrl_rnai,162,-43.090591
98,micropattern_ctrl_rnai,165,-43.090591
98,micropattern_ctrl_rnai,168,-43.090591
98,micropattern_ctrl_rnai,171,-43.090591
98,micropattern_ctrl_rnai,174,-43.090591
98,micropattern_ctrl_rnai,177,-43.090591
98,micropattern_ctrl_rnai,180,-43.090591
98,micropattern_ctrl_rnai,183,-43.090591
98,micropattern_ctrl_rnai,186,-43.090591
98,micropattern_ctrl_rnai,189,-43.090591
98,micropattern_ctrl_rnai,192,-43.090591
98,micropattern_ctrl_rnai,195,-43.090591
98,micropattern_ctrl_rnai,198,-43.090591
98,micropattern_ctrl_rnai,201,-43.090591
98,micropattern_ctrl_rnai,204,-43.090591
98,micropattern_ctrl_rnai,207,-43.090591
98,micropattern_ctrl_rnai,210,-43.090591
98,micropattern_ctrl_rnai,213,-43.090591
98,micropattern_ctrl_rnai,216,-43.090591
98,micropattern_ctrl_rnai,219,-43.090591
98,micropattern_ctrl_rnai,222,-43.090591
98,micropattern_ctrl_rnai,225,-43.090591
98,micropattern_ctrl_rnai,228,-43.090591
98,micropattern_ctrl_rnai,231,-43.090591
98,micropattern_ctrl_rnai,234,-43.090591
98,micropattern_ctrl_rnai,237,-116.684399
99,micropattern_ctrl_rnai,0,51.645313
99,micropattern_ctrl_rnai,3,130.774065
99,micropattern_ctrl_rnai,6,135.140373
99,micropattern_ctrl_rnai,9,139.476956
99,micropattern_ctrl_rnai,12,146.384012
99,micropattern_ctrl_rnai,15,145.341775
99,micropattern_ctrl_rnai,18,150.686922
99,micropattern_ctrl_rnai,21,154.494255
99,micropattern_ctrl_rnai,24,172.518595
99,micropattern_ctrl_rnai,27,167.311072
99,micropattern_ctrl_rnai,30,146.160593
99,micropattern_ctrl_rnai,33,153.720233
99,micropattern_ctrl_rnai,36,171.049318
99,micropattern_ctrl_rnai,39,208.98398
99,micropattern_ctrl_rnai,42,202.537359
99,micropattern_ctrl_rnai,45,227.302201
99,micropattern_ctrl_rnai,48,219.071091
99,micropattern_ctrl_rnai,51,222.956574
99,micropattern_ctrl_rnai,54,187.293613
99,micropattern_ctrl_rnai,57,183.222005
99,micropattern_ctrl_rnai,60,175.621643
99,micropattern_ctrl_rnai,63,171.054231
99,micropattern_ctrl_rnai,66,182.871324
99,micropattern_ctrl_rnai,69,186.226117
99,micropattern_ctrl_rnai,72,164.593649
99,micropattern_ctrl_rnai,75,150.70942
99,micropattern_ctrl_rnai,78,148.622876
99,micropattern_ctrl_rnai,81,152.176262
99,micropattern_ctrl_rnai,84,157.724888
99,micropattern_ctrl_rnai,87,144.80577
99,micropattern_ctrl_rnai,90,140.755664
99,micropattern_ctrl_rnai,93,148.931439
99,micropattern_ctrl_rnai,96,151.823899
99,micropattern_ctrl_rnai,99,171.75056
99,micropattern_ctrl_rnai,102,187.270068
99,micropattern_ctrl_rnai,105,179.168744
99,micropattern_ctrl_rnai,108,178.163078
99,micropattern_ctrl_rnai,111,168.248879
99,micropattern_ctrl_rnai,114,164.117431
99,micropattern_ctrl_rnai,117,157.210079
99,micropattern_ctrl_rnai,120,165.618621
99,micropattern_ctrl_rnai,123,145.468762
99,micropattern_ctrl_rnai,126,146.689651
99,micropattern_ctrl_rnai,129,152.434676
99,micropattern_ctrl_rnai,132,146.04865
99,micropattern_ctrl_rnai,135,126.335865
99,micropattern_ctrl_rnai,138,139.711928
99,micropattern_ctrl_rnai,141,133.345793
99,micropattern_ctrl_rnai,144,142.238465
99,micropattern_ctrl_rnai,147,146.980363
99,micropattern_ctrl_rnai,150,173.831975
99,micropattern_ctrl_rnai,153,161.871924
99,micropattern_ctrl_rnai,156,151.291883
99,micropattern_ctrl_rnai,159,162.29201
99,micropattern_ctrl_rnai,162,159.214176
99,micropattern_ctrl_rnai,165,158.70138
99,micropattern_ctrl_rnai,168,164.118784
99,micropattern_ctrl_rnai,171,169.72799
99,micropattern_ctrl_rnai,174,179.852104
99,micropattern_ctrl_rnai,177,189.620887
99,micropattern_ctrl_rnai,180,181.659818
99,micropattern_ctrl_rnai,183,155.87913
99,micropattern_ctrl_rnai,186,160.275549
99,micropattern_ctrl_rnai,189,160.015267
99,micropattern_ctrl_rnai,192,153.301787
99,micropattern_ctrl_rnai,195,150.759631
99,micropattern_ctrl_rnai,198,151.019889
99,micropattern_ctrl_rnai,201,172.436592
99,micropattern_ctrl_rnai,204,177.331327
99,micropattern_ctrl_rnai,207,167.667726
99,micropattern_ctrl_rnai,210,183.355342
99,micropattern_ctrl_rnai,213,167.923238
99,micropattern_ctrl_rnai,216,186.419732
99,micropattern_ctrl_rnai,219,173.392052
99,micropattern_ctrl_rnai,222,174.800346
99,micropattern_ctrl_rnai,225,194.588309
99,micropattern_ctrl_rnai,228,179.941769
99,micropattern_ctrl_rnai,231,201.050378
99,micropattern_ctrl_rnai,234,182.782302
99,micropattern_ctrl_rnai,237,186.900391
99,micropattern_ctrl_rnai,240,189.261547
99,micropattern_ctrl_rnai,243,202.176201
99,micropattern_ctrl_rnai,246,190.495165
99,micropattern_ctrl_rnai,249,198.926439
99,micropattern_ctrl_rnai,252,198.120716
99,micropattern_ctrl_rnai,255,203.857704
99,micropattern_ctrl_rnai,258,226.68564
99,micropattern_ctrl_rnai,261,223.45994
99,micropattern_ctrl_rnai,264,192.4174
99,micropattern_ctrl_rnai,267,211.251808
99,micropattern_ctrl_rnai,270,236.119102
99,micropattern_ctrl_rnai,273,225.928404
99,micropattern_ctrl_rnai,276,207.091423
99,micropattern_ctrl_rnai,279,207.96485
99,micropattern_ctrl_rnai,282,210.666058
99,micropattern_ctrl_rnai,285,206.90402
99,micropattern_ctrl_rnai,288,225.730735
99,micropattern_ctrl_rnai,291,220.614783
99,micropattern_ctrl_rnai,294,203.684837
99,micropattern_ctrl_rnai,297,203.310092
99,micropattern_ctrl_rnai,300,210.647373
99,micropattern_ctrl_rnai,303,193.012902
99,micropattern_ctrl_rnai,306,201.073404
99,micropattern_ctrl_rnai,309,184.729142
99,micropattern_ctrl_rnai,312,194.822706
99,micropattern_ctrl_rnai,315,183.660282
99,micropattern_ctrl_rnai,318,156.477415
99,micropattern_ctrl_rnai,321,167.166163
99,micropattern_ctrl_rnai,324,173.799142
99,micropattern_ctrl_rnai,327,168.500664
99,micropattern_ctrl_rnai,330,179.304536
99,micropattern_ctrl_rnai,333,184.482446
99,micropattern_ctrl_rnai,336,165.775867
99,micropattern_ctrl_rnai,339,156.622348
99,micropattern_ctrl_rnai,342,164.016744
99,micropattern_ctrl_rnai,345,171.320559
99,micropattern_ctrl_rnai,348,166.866804
99,micropattern_ctrl_rnai,351,170.707875
100,micropattern_ctrl_rnai,0,23.793646
100,micropattern_ctrl_rnai,3,80.631995
100,micropattern_ctrl_rnai,6,116.52208
100,micropattern_ctrl_rnai,9,116.819683
100,micropattern_ctrl_rnai,12,80.8674
100,micropattern_ctrl_rnai,15,88.147154
100,micropattern_ctrl_rnai,18,98.533998
100,micropattern_ctrl_rnai,21,91.663013
100,micropattern_ctrl_rnai,24,84.667646
100,micropattern_ctrl_rnai,27,66.122201
100,micropattern_ctrl_rnai,30,72.891963
100,micropattern_ctrl_rnai,33,72.500875
100,micropattern_ctrl_rnai,36,83.018397
100,micropattern_ctrl_rnai,39,79.824093
100,micropattern_ctrl_rnai,42,83.874258
100,micropattern_ctrl_rnai,45,88.488859
100,micropattern_ctrl_rnai,48,85.996525
100,micropattern_ctrl_rnai,51,87.306608
100,micropattern_ctrl_rnai,54,82.254673
100,micropattern_ctrl_rnai,57,88.916271
100,micropattern_ctrl_rnai,60,82.013579
100,micropattern_ctrl_rnai,63,87.073057
100,micropattern_ctrl_rnai,66,78.54455
100,micropattern_ctrl_rnai,69,89.371354
100,micropattern_ctrl_rnai,72,67.288882
100,micropattern_ctrl_rnai,75,76.56454
100,micropattern_ctrl_rnai,78,124.42564
100,micropattern_ctrl_rnai,81,96.339006
100,micropattern_ctrl_rnai,84,81.29318
100,micropattern_ctrl_rnai,87,78.291443
100,micropattern_ctrl_rnai,90,77.166817
100,micropattern_ctrl_rnai,93,87.008858
100,micropattern_ctrl_rnai,96,67.772283
100,micropattern_ctrl_rnai,99,63.065257
100,micropattern_ctrl_rnai,102,63.127447
100,micropattern_ctrl_rnai,105,62.059338
100,micropattern_ctrl_rnai,108,65.461805
100,micropattern_ctrl_rnai,111,44.964511
100,micropattern_ctrl_rnai,114,97.952746
100,micropattern_ctrl_rnai,117,67.236694
101,micropattern_ctrl_rnai,0,6.917016
101,micropattern_ctrl_rnai,3,-2.468668
101,micropattern_ctrl_rnai,6,-11.519322
101,micropattern_ctrl_rnai,9,-9.58214
101,micropattern_ctrl_rnai,12,-24.940736
101,micropattern_ctrl_rnai,15,-12.865533
101,micropattern_ctrl_rnai,18,-2.611213
101,micropattern_ctrl_rnai,21,-21.247609
101,micropattern_ctrl_rnai,24,-25.653623
101,micropattern_ctrl_rnai,27,-0.791535
101,micropattern_ctrl_rnai,30,-22.939434
101,micropattern_ctrl_rnai,33,-17.767128
101,micropattern_ctrl_rnai,36,-10.653898
101,micropattern_ctrl_rnai,39,3.688403
101,micropattern_ctrl_rnai,42,3.58956
101,micropattern_ctrl_rnai,45,38.79541
102,micropattern_ctrl_rnai,0,-4.198513
102,micropattern_ctrl_rnai,3,21.407841
102,micropattern_ctrl_rnai,6,16.153167
102,micropattern_ctrl_rnai,9,35.404316
102,micropattern_ctrl_rnai,12,18.458929
102,micropattern_ctrl_rnai,15,12.59788
102,micropattern_ctrl_rnai,18,27.512959
103,micropattern_ctrl_rnai,0,20.055885
103,micropattern_ctrl_rnai,3,-8.810466
103,micropattern_ctrl_rnai,6,-27.503052
103,micropattern_ctrl_rnai,9,-30.285414
103,micropattern_ctrl_rnai,12,-32.509816
103,micropattern_ctrl_rnai,15,-17.945977
103,micropattern_ctrl_rnai,18,-16.390781
103,micropattern_ctrl_rnai,21,-20.182226
103,micropattern_ctrl_rnai,24,-12.653055
103,micropattern_ctrl_rnai,27,-22.998849
103,micropattern_ctrl_rnai,30,-27.061511
103,micropattern_ctrl_rnai,33,-11.83207
103,micropattern_ctrl_rnai,36,-19.619266
103,micropattern_ctrl_rnai,39,-57.133035
103,micropattern_ctrl_rnai,42,-60.432294
103,micropattern_ctrl_rnai,45,-50.316989
103,micropattern_ctrl_rnai,48,-40.679744
103,micropattern_ctrl_rnai,51,-38.2133
104,micropattern_ctrl_rnai,0,-80.904364
104,micropattern_ctrl_rnai,3,-46.016373
104,micropattern_ctrl_rnai,6,-28.43026
104,micropattern_ctrl_rnai,9,-8.679686
104,micropattern_ctrl_rnai,12,-16.713237
104,micropattern_ctrl_rnai,15,-10.363982
105,micropattern_ctrl_rnai,0,65.772751
105,micropattern_ctrl_rnai,3,68.861671
105,micropattern_ctrl_rnai,6,121.849176
105,micropattern_ctrl_rnai,9,135.378447
105,micropattern_ctrl_rnai,12,134.403531
105,micropattern_ctrl_rnai,15,136.701224
105,micropattern_ctrl_rnai,18,160.195506
105,micropattern_ctrl_rnai,21,128.688986
106,micropattern_ctrl_rnai,0,-83.737463
106,micropattern_ctrl_rnai,3,-97.955542
106,micropattern_ctrl_rnai,6,-97.955542
106,micropattern_ctrl_rnai,9,-97.955542
106,micropattern_ctrl_rnai,12,-97.955542
106,micropattern_ctrl_rnai,15,-97.955542
106,micropattern_ctrl_rnai,18,-97.955542
106,micropattern_ctrl_rnai,21,-97.955542
106,micropattern_ctrl_rnai,24,-185.454454
106,micropattern_ctrl_rnai,27,-200.939576
106,micropattern_ctrl_rnai,30,-187.316273
106,micropattern_ctrl_rnai,33,-187.202395
106,micropattern_ctrl_rnai,36,-171.453625
107,micropattern_ctrl_rnai,0,50.024297
107,micropattern_ctrl_rnai,3,55.523606
107,micropattern_ctrl_rnai,6,41.161814
107,micropattern_ctrl_rnai,9,46.689375
107,micropattern_ctrl_rnai,12,64.598229
107,micropattern_ctrl_rnai,15,36.738945
107,micropattern_ctrl_rnai,18,57.088466
107,micropattern_ctrl_rnai,21,53.211079
108,micropattern_ctrl_rnai,0,70.50756
108,micropattern_ctrl_rnai,3,88.296657
108,micropattern_ctrl_rnai,6,93.04549
108,micropattern_ctrl_rnai,9,41.938013
108,micropattern_ctrl_rnai,12,37.445376
108,micropattern_ctrl_rnai,15,26.344744
108,micropattern_ctrl_rnai,18,4.420836
109,micropattern_ctrl_rnai,0,-87.534129
109,micropattern_ctrl_rnai,3,-94.569458
109,micropattern_ctrl_rnai,6,-137.0822
109,micropattern_ctrl_rnai,9,-171.163438
109,micropattern_ctrl_rnai,12,-182.74611
109,micropattern_ctrl_rnai,15,-173.774297
109,micropattern_ctrl_rnai,18,-181.479852
109,micropattern_ctrl_rnai,21,-192.671656
109,micropattern_ctrl_rnai,24,-198.195251
109,micropattern_ctrl_rnai,27,-205.817381
109,micropattern_ctrl_rnai,30,-218.836993
109,micropattern_ctrl_rnai,33,-216.475306
110,micropattern_ctrl_rnai,0,82.00335
110,micropattern_ctrl_rnai,3,80.647913
110,micropattern_ctrl_rnai,6,36.417723
110,micropattern_ctrl_rnai,9,-5.658285
110,micropattern_ctrl_rnai,12,2.173648
110,micropattern_ctrl_rnai,15,-4.169824
110,micropattern_ctrl_rnai,18,14.253691
110,micropattern_ctrl_rnai,21,9.431063
110,micropattern_ctrl_rnai,24,29.958189
110,micropattern_ctrl_rnai,27,-10.531043
110,micropattern_ctrl_rnai,30,-5.298031
110,micropattern_ctrl_rnai,33,-22.986301
110,micropattern_ctrl_rnai,36,8.876388
111,micropattern_ctrl_rnai,0,22.352272
111,micropattern_ctrl_rnai,3,31.825395
111,micropattern_ctrl_rnai,6,-26.002011
111,micropattern_ctrl_rnai,9,16.996298
111,micropattern_ctrl_rnai,12,30.913176
111,micropattern_ctrl_rnai,15,15.073907
111,micropattern_ctrl_rnai,18,37.217956
111,micropattern_ctrl_rnai,21,-4.759685
111,micropattern_ctrl_rnai,24,7.393248
111,micropattern_ctrl_rnai,27,9.472334
111,micropattern_ctrl_rnai,30,16.672431
111,micropattern_ctrl_rnai,33,23.79156
111,micropattern_ctrl_rnai,36,-2.491845
111,micropattern_ctrl_rnai,39,-27.914738
111,micropattern_ctrl_rnai,42,-27.877964
111,micropattern_ctrl_rnai,45,20.70428
111,micropattern_ctrl_rnai,48,33.569247
112,micropattern_ctrl_rnai,0,6.471008
112,micropattern_ctrl_rnai,3,-7.88858
112,micropattern_ctrl_rnai,6,2.053311
112,micropattern_ctrl_rnai,9,12.332294
112,micropattern_ctrl_rnai,12,17.745338
112,micropattern_ctrl_rnai,15,-21.475879
112,micropattern_ctrl_rnai,18,-7.961293
112,micropattern_ctrl_rnai,21,-34.636013
113,micropattern_ctrl_rnai,0,82.568291
113,micropattern_ctrl_rnai,3,-6.827397
113,micropattern_ctrl_rnai,6,-22.725701
113,micropattern_ctrl_rnai,9,-30.682181
113,micropattern_ctrl_rnai,12,-68.519336
113,micropattern_ctrl_rnai,15,-18.574908
113,micropattern_ctrl_rnai,18,-7.210648
113,micropattern_ctrl_rnai,21,73.995358
114,micropattern_ctrl_rnai,0,39.160703
114,micropattern_ctrl_rnai,3,36.171438
114,micropattern_ctrl_rnai,6,17.980165
114,micropattern_ctrl_rnai,9,6.594407
114,micropattern_ctrl_rnai,12,15.286345
115,micropattern_ctrl_rnai,0,-8.840959
115,micropattern_ctrl_rnai,3,-25.038595
115,micropattern_ctrl_rnai,6,-13.440298
115,micropattern_ctrl_rnai,9,9.152367
115,micropattern_ctrl_rnai,12,21.416459
115,micropattern_ctrl_rnai,15,26.441854
115,micropattern_ctrl_rnai,18,10.307124
115,micropattern_ctrl_rnai,21,36.606287
115,micropattern_ctrl_rnai,24,42.13979
115,micropattern_ctrl_rnai,27,-0.945037
115,micropattern_ctrl_rnai,30,20.936042
115,micropattern_ctrl_rnai,33,12.030686
115,micropattern_ctrl_rnai,36,20.150067
115,micropattern_ctrl_rnai,39,13.64953
116,micropattern_ctrl_rnai,0,-75.639113
116,micropattern_ctrl_rnai,3,-48.712638
116,micropattern_ctrl_rnai,6,-37.298287
116,micropattern_ctrl_rnai,9,-38.098588
116,micropattern_ctrl_rnai,12,-9.661379
116,micropattern_ctrl_rnai,15,-16.9539
116,micropattern_ctrl_rnai,18,-15.367536
116,micropattern_ctrl_rnai,21,-4.059591
116,micropattern_ctrl_rnai,24,-10.746952
116,micropattern_ctrl_rnai,27,-15.856796
116,micropattern_ctrl_rnai,30,-28.880359
116,micropattern_ctrl_rnai,33,-44.939319
116,micropattern_ctrl_rnai,36,-24.24099
116,micropattern_ctrl_rnai,39,-26.078994
116,micropattern_ctrl_rnai,42,-37.196919
117,micropattern_ctrl_rnai,0,80.726569
117,micropattern_ctrl_rnai,3,56.507644
117,micropattern_ctrl_rnai,6,35.053785
117,micropattern_ctrl_rnai,9,13.367224
117,micropattern_ctrl_rnai,12,35.969365
117,micropattern_ctrl_rnai,15,55.701603
117,micropattern_ctrl_rnai,18,48.930732
117,micropattern_ctrl_rnai,21,42.747591
117,micropattern_ctrl_rnai,24,29.058265
117,micropattern_ctrl_rnai,27,16.614172
117,micropattern_ctrl_rnai,30,21.134906
117,micropattern_ctrl_rnai,33,32.378647
117,micropattern_ctrl_rnai,36,24.943017
117,micropattern_ctrl_rnai,39,28.196427
117,micropattern_ctrl_rnai,42,16.824165
118,micropattern_ctrl_rnai,0,72.829328
118,micropattern_ctrl_rnai,3,43.679436
118,micropattern_ctrl_rnai,6,18.322974
118,micropattern_ctrl_rnai,9,-19.588343
118,micropattern_ctrl_rnai,12,-15.49877
118,micropattern_ctrl_rnai,15,-13.225475
118,micropattern_ctrl_rnai,18,-7.833591
119,micropattern_ctrl_rnai,0,-46.36208
119,micropattern_ctrl_rnai,3,-16.256729
119,micropattern_ctrl_rnai,6,4.300097
119,micropattern_ctrl_rnai,9,10.230329
119,micropattern_ctrl_rnai,12,12.779681
119,micropattern_ctrl_rnai,15,16.866113
119,micropattern_ctrl_rnai,18,34.689203
119,micropattern_ctrl_rnai,21,14.533048
119,micropattern_ctrl_rnai,24,-2.102506
119,micropattern_ctrl_rnai,27,2.317127
120,micropattern_ctrl_rnai,0,-88.59347
120,micropattern_ctrl_rnai,3,-59.903092
120,micropattern_ctrl_rnai,6,-23.417605
120,micropattern_ctrl_rnai,9,22.404221
120,micropattern_ctrl_rnai,12,24.970716
120,micropattern_ctrl_rnai,15,1.174091
120,micropattern_ctrl_rnai,18,22.727854
121,micropattern_ctrl_rnai,0,83.610971
121,micropattern_ctrl_rnai,3,80.298684
121,micropattern_ctrl_rnai,6,55.622442
121,micropattern_ctrl_rnai,9,34.264988
121,micropattern_ctrl_rnai,12,-1.127613
121,micropattern_ctrl_rnai,15,-16.329131
122,micropattern_ctrl_rnai,0,68.348229
122,micropattern_ctrl_rnai,3,83.34353
122,micropattern_ctrl_rnai,6,82.115605
122,micropattern_ctrl_rnai,9,91.512328
122,micropattern_ctrl_rnai,12,92.782222
122,micropattern_ctrl_rnai,15,86.743225
122,micropattern_ctrl_rnai,18,96.204064
123,micropattern_ctrl_rnai,0,60.147573
123,micropattern_ctrl_rnai,3,7.441249
123,micropattern_ctrl_rnai,6,2.651914
123,micropattern_ctrl_rnai,9,-0.3173
123,micropattern_ctrl_rnai,12,2.98975
123,micropattern_ctrl_rnai,15,1.332859
123,micropattern_ctrl_rnai,18,-2.224314
124,micropattern_ctrl_rnai,0,40.140833
124,micropattern_ctrl_rnai,3,54.909806
124,micropattern_ctrl_rnai,6,42.705332
124,micropattern_ctrl_rnai,9,129.105479
124,micropattern_ctrl_rnai,12,170.951585
124,micropattern_ctrl_rnai,15,160.541941
124,micropattern_ctrl_rnai,18,158.600066
124,micropattern_ctrl_rnai,21,143.724928
124,micropattern_ctrl_rnai,24,174.471606
124,micropattern_ctrl_rnai,27,194.532265
125,micropattern_ctrl_rnai,0,68.975673
125,micropattern_ctrl_rnai,3,91.316112
