ID,Cell_Number,Treatment,X_0,Y_0,X,Y,Length
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,49.655,58.825,14.53176727
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,44.129,64.671,20.70084877
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,47.412,58.705,14.35618393
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,46.371,59.345,15.084024
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,45.69,58.344,14.19386889
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,45.13,58.144,14.10710722
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,44.729,55.942,12.07457929
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,45.45,56.102,12.04483366
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,43.888,57.223,13.54941109
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,41.566,58.224,15.34970599
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,41.406,56.542,13.92746273
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,40.885,55.501,13.30550142
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,39.003,55.822,14.67174526
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,40.044,53.259,12.04627498
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,37.842,53.659,13.89365542
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,36.48,53.579,14.88456748
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,38.282,51.977,12.47852335
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,38.963,50.175,10.88731996
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,36.881,50.296,12.75298369
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,38.923,49.334,10.49827248
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,38.723,48.173,10.18689923
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,38.643,47.332,9.979993437
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,38.322,45.69,9.939177129
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,37.161,44.97,11.02838814
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,35.639,41.286,12.90759641
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,37.201,42.126,11.19892106
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,39.444,43.648,8.758726049
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,40.405,40.925,8.497232491
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,37.041,35.319,14.34656489
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,38.202,36.08,12.96643212
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,37.642,34.318,14.557629
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,38.482,34.999,13.48007348
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,41.045,33.998,12.58435636
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,42.447,40.044,7.175841484
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,42.847,38.883,7.646075595
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,43.728,36.761,8.811338661
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,45.971,33.837,10.75973178
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,45.811,38.763,6.083278721
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,47.092,39.323,5.160491934
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,50.896,40.044,5.110807568
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,53.94,36.6,9.675518074
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,60.427,42.647,12.374401
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,40.084,46.011,8.253973891
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-2,4,rap1_stlc,48.173,44.369,40.164,45.01,8.034610258
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,42.086,9.651,8.67796301
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,42.567,8.81,9.59852197
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,42.967,9.17,9.345609878
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,43.608,9.611,9.120355804
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,44.089,9.851,9.075299279
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,44.769,9.851,9.366157003
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,48.333,10.652,10.87482818
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,47.212,12.774,8.630026941
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,47.893,13.175,8.94027343
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,46.211,10.652,9.458216534
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,44.769,13.735,6.17338489
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,44.97,13.175,6.720509653
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,45.65,10.892,8.932646248
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,50.416,12.213,11.58576066
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,54.58,10.331,16.13306623
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,55.661,10.812,16.87004446
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,50.616,13.895,10.99992664
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,49.254,15.617,9.135881457
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,51.377,15.857,11.13696516
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,50.376,16.298,10.06845594
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,50.736,16.819,10.34095363
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,49.855,17.379,9.404174658
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,48.614,18.26,8.129393643
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,50.456,18.701,9.984602245
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,50.976,19.542,10.57904178
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,49.815,19.862,9.480402101
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,49.815,20.623,9.644539854
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,51.377,21.744,11.46026876
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,48.413,22.184,8.881734065
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,50.215,22.104,10.49145729
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,47.733,22.385,8.379470687
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,54.1,23.466,14.6051368
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,53.499,24.067,14.28359076
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,53.299,24.747,14.3987529
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,53.499,25.708,15.03445975
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,53.019,26.189,14.87431467
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,50.015,25.108,11.78210864
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,49.254,25.468,11.40220615
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,49.054,25.788,11.45903246
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,46.932,25.228,9.551864373
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,47.532,25.428,10.10909061
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,46.091,25.188,8.974369059
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,45.41,25.068,8.467595231
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,45.09,25.869,8.962518954
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,45.811,28.071,11.23379531
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,44.409,28.632,11.16432174
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,42.447,26.709,8.751758966
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,42.126,26.709,8.685431595
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,41.646,27.27,9.163843135
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,41.286,27.871,9.724046586
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,39.724,29.593,11.43834297
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,38.282,29.713,11.74152026
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,40.124,27.751,9.577805699
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,37.001,27.751,10.18539626
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,34.919,29.232,12.37445191
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,33.517,28.792,12.69517893
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,31.234,26.91,12.71982315
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,33.637,26.429,10.72105895
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,34.838,25.869,9.539881027
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,29.513,27.47,14.37667848
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,30.434,26.189,12.85171903
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,31.395,25.228,11.50227821
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,30.754,24.707,11.71725608
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,32.035,22.865,9.661869643
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,32.716,22.825,9.051706248
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,32.716,21.744,8.547482495
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,30.474,22.425,10.87382849
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,32.196,20.783,8.688102785
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,31.475,20.423,9.284995907
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,28.672,20.583,12.05493169
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,29.312,19.461,11.24619447
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,31.635,17.94,8.853253639
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,30.233,16.819,10.34194493
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,30.834,14.456,10.34456268
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,32.356,15.297,8.62509884
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,29.833,13.375,11.68559494
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,32.316,13.655,9.338532326
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,33.557,13.895,8.146067088
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,31.835,11.533,10.90894628
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,33.557,12.294,9.090774444
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,34.518,12.334,8.353490588
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,32.996,10.492,10.7326821
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,33.998,9.931,10.49414932
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,35.8,11.733,7.969506509
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,36.841,8.209,10.6160057
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,36.36,12.654,6.895817646
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,35.92,10.972,8.531968647
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,36.921,6.527,12.18583214
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,38.482,3.123,15.18964312
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,37.481,3.844,14.64735171
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,38.162,10.091,8.415952115
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,39.684,3.364,14.8376365
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,40.044,6.928,11.26063875
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,51.417,13.455,11.9094185
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,34.919,23.626,7.78712219
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,37.241,25.548,8.050525449
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,36.32,29.112,11.69854046
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,49.374,28.191,13.3878468
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,47.693,27.23,11.56969161
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,49.735,19.021,9.288152723
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,31.755,16.899,8.823483496
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,44.009,25.869,8.458090624
2013.10.23_hela_gfp-lgn_rap1_stlc_fix-pfa_dapi_gfp_phalloidin_tubulin_spe-60x__cell-3,5,rap1_stlc,40.485,18.18,47.412,18.941,6.968676345
