file,position,condition,cell_id,frame,time,centrosome_a_x,centrosome_a_y,centrosome_a_vel,centrosome_a_dir,centrosome_b_x,centrosome_b_y,centrosome_b_vel,centrosome_b_dir,centrosome_mid_x,centrosome_mid_y,centrosome_mid_vel,centrosome_mid_dir,centrosome_distance,centrosome_angle,centrosome_elong,centrosome_rot,spindle_pole_a_x,spindle_pole_a_y,spindle_pole_a_vel,spindle_pole_a_dir,spindle_pole_b_x,spindle_pole_b_y,spindle_pole_b_vel,spindle_pole_b_dir,spindle_mid_x,spindle_mid_y,spindle_mid_vel,spindle_mid_dir,spindle_distance,spindle_angle,spindle_elong,spindle_rot,dna_area,dna_x,dna_y,dna_length,dna_width,dna_angle,cell_area,cell_x,cell_y,cell_length,cell_width,cell_angle
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,140,-9,25.205,71.195,0.587906361,-61.70584488,25.205,71.195,0.587906361,-61.70584488,25.205,71.195,0.587906361,-61.70584488,0,#DIV/0!,0,#DIV/0!,,,,,,,,,,,,,,,,,414.687,35.158,63.698,31.155,16.947,120.755,2512.909,30.461,71.574,74.293,43.066,116.913
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,141,-6,26.161,70.359,0.423324409,-41.16894864,26.161,70.359,0.423324409,-41.16894864,26.161,70.359,0.423324409,-41.16894864,0,#DIV/0!,0,#DIV/0!,,,,,,,,,,,,,,,,,391.956,34.514,64.539,29.901,16.69,122.355,2599.596,29.928,70.806,75.14,44.05,119.607
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,142,-3,27.953,68.926,0.764834986,-38.64810887,27.953,68.926,0.764834986,-38.64810887,27.953,68.926,0.764834986,-38.64810887,0,#DIV/0!,0,#DIV/0!,,,,,,,,,,,,,,,,,419.567,33.55,67.276,30.283,17.64,123.273,2599.596,29.928,70.806,75.14,44.05,119.607
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,143,0,28.311,68.926,0.119333333,0,28.311,68.926,0.119333333,0,28.311,68.926,0.119333333,0,0,#DIV/0!,0,#DIV/0!,28.311,68.926,,,28.311,68.926,,,28.311,68.926,,,0,#DIV/0!,,,417.127,33.449,68.399,30.117,17.635,119.7,2599.596,29.928,70.806,75.14,44.05,119.607
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,144,3,27.475,68.089,0.394329952,-134.9657527,27.475,68.089,0.394329952,-134.9657527,27.475,68.089,0.394329952,-134.9657527,0,#DIV/0!,0,#DIV/0!,27.475,68.089,0.394329952,-134.9657527,27.475,68.089,0.394329952,-134.9657527,27.475,68.089,0.394329952,-134.9657527,0,#DIV/0!,0,#DIV/0!,317.726,33.988,66.886,26.792,15.099,112.039,2139.061,31.523,70.442,70.322,38.73,118.068
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,145,6,29.147,67.851,0.56295135,-8.10131533,29.147,67.851,0.56295135,-8.10131533,29.147,67.851,0.56295135,-8.10131533,0,#DIV/0!,0,#DIV/0!,29.147,67.851,0.56295135,-8.10131533,29.147,67.851,0.56295135,-8.10131533,29.147,67.851,0.56295135,-8.10131533,0,#DIV/0!,0,#DIV/0!,271.364,34.475,67.055,22.6,15.288,110.534,1823.133,33.018,71.998,65.937,35.205,115.158
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,146,9,27.594,67.97,0.519184189,175.6182227,27.594,67.97,0.519184189,175.6182227,27.594,67.97,0.519184189,175.6182227,0,#DIV/0!,0,#DIV/0!,27.594,67.97,0.519184189,175.6182227,27.594,67.97,0.519184189,175.6182227,27.594,67.97,0.519184189,175.6182227,0,#DIV/0!,0,#DIV/0!,232.194,32.7,67.286,20.482,14.434,100.949,1823.133,33.018,71.998,65.937,35.205,115.158
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,147,12,25.922,66.775,0.685047363,-144.4461177,25.922,66.775,0.685047363,-144.4461177,25.922,66.775,0.685047363,-144.4461177,0,#DIV/0!,0,#DIV/0!,25.922,66.775,0.685047363,-144.4461177,25.922,66.775,0.685047363,-144.4461177,25.922,66.775,0.685047363,-144.4461177,0,#DIV/0!,0,#DIV/0!,222.177,31.455,66.238,18.9,14.968,97.736,1823.133,33.018,71.998,65.937,35.205,115.158
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,148,15,22.458,66.656,1.155347807,-178.0324719,22.458,66.656,1.155347807,-178.0324719,22.458,66.656,1.155347807,-178.0324719,0,#DIV/0!,0,#DIV/0!,22.458,66.656,1.155347807,-178.0324719,22.458,66.656,1.155347807,-178.0324719,22.458,66.656,1.155347807,-178.0324719,0,#DIV/0!,0,#DIV/0!,211.389,28.42,65.861,19.472,13.822,104.097,1823.133,33.018,71.998,65.937,35.205,115.158
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,149,18,21.502,66.178,0.356280164,-153.4349488,21.502,66.178,0.356280164,-153.4349488,21.502,66.178,0.356280164,-153.4349488,0,#DIV/0!,0,#DIV/0!,21.502,66.178,0.356280164,-153.4349488,21.502,66.178,0.356280164,-153.4349488,21.502,66.178,0.356280164,-153.4349488,0,#DIV/0!,0,#DIV/0!,205.481,27.632,65.133,20.013,13.073,107.86,1823.133,33.018,71.998,65.937,35.205,115.158
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,150,21,20.188,65.223,0.541461089,-143.9907795,20.188,65.223,0.541461089,-143.9907795,20.188,65.223,0.541461089,-143.9907795,0,#DIV/0!,0,#DIV/0!,20.188,65.223,0.541461089,-143.9907795,20.188,65.223,0.541461089,-143.9907795,20.188,65.223,0.541461089,-143.9907795,0,#DIV/0!,0,#DIV/0!,214.728,26.598,65.133,19.966,13.693,102.541,1823.133,33.018,71.998,65.937,35.205,115.158
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,151,24,19.352,64.028,0.486132241,-124.9759277,19.352,64.028,0.486132241,-124.9759277,19.352,64.028,0.486132241,-124.9759277,0,#DIV/0!,0,#DIV/0!,19.352,64.028,0.486132241,-124.9759277,19.352,64.028,0.486132241,-124.9759277,19.352,64.028,0.486132241,-124.9759277,0,#DIV/0!,0,#DIV/0!,200.73,25.953,64.175,19.39,13.181,101.28,1823.133,33.018,71.998,65.937,35.205,115.158
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,152,27,18.157,63.909,0.400303496,-174.3131436,18.157,63.909,0.400303496,-174.3131436,18.157,63.909,0.400303496,-174.3131436,0,#DIV/0!,0,#DIV/0!,18.157,63.909,0.400303496,-174.3131436,18.157,63.909,0.400303496,-174.3131436,18.157,63.909,0.400303496,-174.3131436,0,#DIV/0!,0,#DIV/0!,210.747,24.976,64.337,19.825,13.535,102.703,2039.402,30.753,70.74,67.333,38.564,115.996
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,153,30,17.202,64.506,0.375415917,147.9892242,17.202,64.506,0.375415917,147.9892242,17.202,64.506,0.375415917,147.9892242,0,#DIV/0!,0,#DIV/0!,17.202,64.506,0.375415917,147.9892242,17.202,64.506,0.375415917,147.9892242,17.202,64.506,0.375415917,147.9892242,0,#DIV/0!,0,#DIV/0!,219.351,23.57,64.734,20.138,13.868,99.047,2039.402,30.753,70.74,67.333,38.564,115.996
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,154,33,15.29,65.939,0.796466711,143.1492857,15.29,65.939,0.796466711,143.1492857,15.29,65.939,0.796466711,143.1492857,0,#DIV/0!,0,#DIV/0!,15.29,65.939,0.796466711,143.1492857,15.29,65.939,0.796466711,143.1492857,15.29,65.939,0.796466711,143.1492857,0,#DIV/0!,0,#DIV/0!,226.029,21.38,64.984,20.243,14.216,97.739,2039.402,30.753,70.74,67.333,38.564,115.996
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,155,36,13.021,65.939,0.756333333,180,13.021,65.939,0.756333333,180,13.021,65.939,0.756333333,180,0,#DIV/0!,0,#DIV/0!,13.021,65.939,0.756333333,180,13.021,65.939,0.756333333,180,13.021,65.939,0.756333333,180,0,#DIV/0!,0,#DIV/0!,227.185,19.48,65.098,21.209,13.639,95.421,2137.391,28.628,71,67.031,40.599,117.631
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,156,39,12.543,66.656,0.287242252,123.6900675,12.543,66.656,0.287242252,123.6900675,12.543,66.656,0.287242252,123.6900675,0,#DIV/0!,0,#DIV/0!,12.543,66.656,0.287242252,123.6900675,12.543,66.656,0.287242252,123.6900675,12.543,66.656,0.287242252,123.6900675,0,#DIV/0!,0,#DIV/0!,230.011,18.897,65.716,20.398,14.357,96.067,2137.391,28.628,71,67.031,40.599,117.631
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,157,42,11.348,67.612,0.510115564,141.3401917,11.348,67.612,0.510115564,141.3401917,11.348,67.612,0.510115564,141.3401917,0,#DIV/0!,0,#DIV/0!,11.348,67.612,0.510115564,141.3401917,11.348,67.612,0.510115564,141.3401917,11.348,67.612,0.510115564,141.3401917,0,#DIV/0!,0,#DIV/0!,231.552,18.182,66.221,19.799,14.891,92.186,2197.88,27.115,70.478,64.916,43.108,121.177
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,158,45,11.348,69.762,0.716666667,90,11.348,69.762,0.716666667,90,11.348,69.762,0.716666667,90,0,#DIV/0!,0,#DIV/0!,11.348,69.762,0.716666667,90,11.348,69.762,0.716666667,90,11.348,69.762,0.716666667,90,0,#DIV/0!,0,#DIV/0!,240.156,17.357,67.464,19.902,15.364,94.218,2197.88,27.115,70.478,64.916,43.108,121.177
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,159,48,10.393,71.793,0.748107687,115.1834595,10.393,71.793,0.748107687,115.1834595,10.393,71.793,0.748107687,115.1834595,0,#DIV/0!,0,#DIV/0!,10.393,71.793,0.748107687,115.1834595,10.393,71.793,0.748107687,115.1834595,10.393,71.793,0.748107687,115.1834595,0,#DIV/0!,0,#DIV/0!,234.762,16.094,69.127,19.632,15.226,107.925,2197.88,27.115,70.478,64.916,43.108,121.177
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,160,51,10.034,72.629,0.30327417,113.2399354,10.034,72.629,0.30327417,113.2399354,10.034,72.629,0.30327417,113.2399354,0,#DIV/0!,0,#DIV/0!,10.034,72.629,0.30327417,113.2399354,10.034,72.629,0.30327417,113.2399354,10.034,72.629,0.30327417,113.2399354,0,#DIV/0!,0,#DIV/0!,230.396,15.638,70.248,19.143,15.324,104.99,2197.88,27.115,70.478,64.916,43.108,121.177
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,161,54,9.437,73.226,0.281428499,135,9.437,73.226,0.281428499,135,9.437,73.226,0.281428499,135,0,#DIV/0!,0,#DIV/0!,9.437,73.226,0.281428499,135,9.437,73.226,0.281428499,135,9.437,73.226,0.281428499,135,0,#DIV/0!,0,#DIV/0!,233.607,15.299,70.431,19.094,15.577,107.334,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,162,57,9.556,73.465,0.08899563,63.53092156,9.556,73.465,0.08899563,63.53092156,9.556,73.465,0.08899563,63.53092156,0,#DIV/0!,0,#DIV/0!,9.556,73.465,0.08899563,63.53092156,9.556,73.465,0.08899563,63.53092156,9.556,73.465,0.08899563,63.53092156,0,#DIV/0!,0,#DIV/0!,242.853,15.18,70.903,19.141,16.154,91.649,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,163,60,9.795,73.704,0.11266568,45,9.795,73.704,0.11266568,45,9.795,73.704,0.11266568,45,0,#DIV/0!,0,#DIV/0!,9.795,73.704,0.11266568,45,9.795,73.704,0.11266568,45,9.795,73.704,0.11266568,45,0,#DIV/0!,0,#DIV/0!,248.247,15.046,71.312,18.836,16.78,94.031,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,164,63,8.72,73.823,0.360522152,173.6832086,8.72,73.823,0.360522152,173.6832086,8.72,73.823,0.360522152,173.6832086,0,#DIV/0!,0,#DIV/0!,8.72,73.823,0.360522152,173.6832086,8.72,73.823,0.360522152,173.6832086,8.72,73.823,0.360522152,173.6832086,0,#DIV/0!,0,#DIV/0!,249.531,14.171,72.372,18.687,17.002,93.511,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,165,66,8.481,73.345,0.178140082,-116.5650512,8.481,73.345,0.178140082,-116.5650512,8.481,73.345,0.178140082,-116.5650512,0,#DIV/0!,0,#DIV/0!,8.481,73.345,0.178140082,-116.5650512,8.481,73.345,0.178140082,-116.5650512,8.481,73.345,0.178140082,-116.5650512,0,#DIV/0!,0,#DIV/0!,249.531,13.655,72.844,18.632,17.052,94.606,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,166,69,8.242,73.584,0.11266568,135,8.242,73.584,0.11266568,135,8.242,73.584,0.11266568,135,0,#DIV/0!,0,#DIV/0!,8.242,73.584,0.11266568,135,8.242,73.584,0.11266568,135,8.242,73.584,0.11266568,135,0,#DIV/0!,0,#DIV/0!,250.816,13.359,72.567,18.982,16.824,74.317,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,167,72,8.362,73.823,0.089144701,63.33913657,8.362,73.823,0.089144701,63.33913657,8.362,73.823,0.089144701,63.33913657,0,#DIV/0!,0,#DIV/0!,8.362,73.823,0.089144701,63.33913657,8.362,73.823,0.089144701,63.33913657,8.362,73.823,0.089144701,63.33913657,0,#DIV/0!,0,#DIV/0!,247.733,13.596,72.888,19.444,16.222,70.858,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,168,75,8.481,73.704,0.056097138,-45,8.481,73.704,0.056097138,-45,8.481,73.704,0.056097138,-45,0,#DIV/0!,0,#DIV/0!,8.481,73.704,0.056097138,-45,8.481,73.704,0.056097138,-45,8.481,73.704,0.056097138,-45,0,#DIV/0!,0,#DIV/0!,247.22,13.98,72.563,19.332,16.282,84.018,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,169,78,8.72,74.898,0.405895033,78.68083967,8.72,74.898,0.405895033,78.68083967,8.72,74.898,0.405895033,78.68083967,0,#DIV/0!,0,#DIV/0!,8.72,74.898,0.405895033,78.68083967,8.72,74.898,0.405895033,78.68083967,8.72,74.898,0.405895033,78.68083967,0,#DIV/0!,0,#DIV/0!,242.468,13.983,72.804,19.287,16.006,92.294,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,170,81,8.481,75.615,0.25192812,108.4349488,8.481,75.615,0.25192812,108.4349488,8.481,75.615,0.25192812,108.4349488,0,#DIV/0!,0,#DIV/0!,8.481,75.615,0.25192812,108.4349488,8.481,75.615,0.25192812,108.4349488,8.481,75.615,0.25192812,108.4349488,0,#DIV/0!,0,#DIV/0!,258.393,13.176,73.521,19.008,17.309,74.28,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,171,84,8.481,76.81,0.398333333,90,8.481,76.81,0.398333333,90,8.481,76.81,0.398333333,90,0,#DIV/0!,0,#DIV/0!,8.481,76.81,0.398333333,90,8.481,76.81,0.398333333,90,8.481,76.81,0.398333333,90,0,#DIV/0!,0,#DIV/0!,253.898,13.023,73.849,19.174,16.86,82.726,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,172,87,8.959,77.287,0.225095782,44.94000444,8.959,77.287,0.225095782,44.94000444,8.959,77.287,0.225095782,44.94000444,0,#DIV/0!,0,#DIV/0!,8.959,77.287,0.225095782,44.94000444,8.959,77.287,0.225095782,44.94000444,8.959,77.287,0.225095782,44.94000444,0,#DIV/0!,0,#DIV/0!,255.054,12.883,74.096,20.309,15.99,99.08,2248.865,25.606,70.767,62.975,45.468,117.754
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,173,90,8.84,77.287,0.039666667,180,8.84,77.287,0.039666667,180,8.84,77.287,0.039666667,180,0,#DIV/0!,0,#DIV/0!,8.84,77.287,0.039666667,180,8.84,77.287,0.039666667,180,8.84,77.287,0.039666667,180,0,#DIV/0!,0,#DIV/0!,221.535,13.364,74.499,19.347,14.58,121.603,2272.239,25.429,72.522,64.753,44.679,116.702
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,174,93,9.676,77.885,0.342620619,35.57655753,9.676,77.885,0.342620619,35.57655753,9.676,77.885,0.342620619,35.57655753,0,#DIV/0!,0,#DIV/0!,9.676,77.885,0.342620619,35.57655753,9.676,77.885,0.342620619,35.57655753,9.676,77.885,0.342620619,35.57655753,0,#DIV/0!,0,#DIV/0!,242.725,13.505,75.547,19.108,16.173,106.835,2272.239,25.429,72.522,64.753,44.679,116.702
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,175,96,10.034,78.482,0.232037593,59.05035921,10.034,78.482,0.232037593,59.05035921,10.034,78.482,0.232037593,59.05035921,0,#DIV/0!,0,#DIV/0!,10.034,78.482,0.232037593,59.05035921,10.034,78.482,0.232037593,59.05035921,10.034,78.482,0.232037593,59.05035921,0,#DIV/0!,0,#DIV/0!,242.982,13.935,76.444,18.969,16.309,110.597,2272.239,25.429,72.522,64.753,44.679,116.702
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,176,99,9.915,78.602,0.056333333,134.7602701,9.915,78.602,0.056333333,134.7602701,9.915,78.602,0.056333333,134.7602701,0,#DIV/0!,0,#DIV/0!,9.915,78.602,0.056333333,134.7602701,9.915,78.602,0.056333333,134.7602701,9.915,78.602,0.056333333,134.7602701,0,#DIV/0!,0,#DIV/0!,251.073,13.611,76.682,18.638,17.152,119.617,2272.239,25.429,72.522,64.753,44.679,116.702
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,177,102,11.348,78.96,0.492347325,14.02683529,11.348,78.96,0.492347325,14.02683529,11.348,78.96,0.492347325,14.02683529,0,#DIV/0!,0,#DIV/0!,11.348,78.96,0.492347325,14.02683529,11.348,78.96,0.492347325,14.02683529,11.348,78.96,0.492347325,14.02683529,0,#DIV/0!,0,#DIV/0!,248.504,13.836,76.17,18.488,17.114,102.069,2272.239,25.429,72.522,64.753,44.679,116.702
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,178,105,12.423,80.274,0.565903506,50.7129677,12.423,80.274,0.565903506,50.7129677,12.423,80.274,0.565903506,50.7129677,0,#DIV/0!,0,#DIV/0!,12.423,80.274,0.565903506,50.7129677,12.423,80.274,0.565903506,50.7129677,12.423,80.274,0.565903506,50.7129677,0,#DIV/0!,0,#DIV/0!,247.348,14.469,76.642,18.305,17.205,122.836,2272.239,25.429,72.522,64.753,44.679,116.702
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,179,108,12.662,80.752,0.178140082,63.43494882,12.662,80.752,0.178140082,63.43494882,12.662,80.752,0.178140082,63.43494882,0,#DIV/0!,0,#DIV/0!,12.662,80.752,0.178140082,63.43494882,12.662,80.752,0.178140082,63.43494882,12.662,80.752,0.178140082,63.43494882,0,#DIV/0!,0,#DIV/0!,257.622,15.11,77.201,19.153,17.126,114.589,2272.239,25.429,72.522,64.753,44.679,116.702
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,180,111,15.051,81.827,0.873240835,24.22674809,15.051,81.827,0.873240835,24.22674809,15.051,81.827,0.873240835,24.22674809,0,#DIV/0!,0,#DIV/0!,15.051,81.827,0.873240835,24.22674809,15.051,81.827,0.873240835,24.22674809,15.051,81.827,0.873240835,24.22674809,0,#DIV/0!,0,#DIV/0!,244.009,15.946,77.804,18.835,16.495,99.139,2272.239,25.429,72.522,64.753,44.679,116.702
2011.07.13_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-7,rap1_stlc,17,181,114,19.232,83.738,1.532343231,24.56360877,19.232,83.738,1.532343231,24.56360877,19.232,83.738,1.532343231,24.56360877,0,#DIV/0!,0,#DIV/0!,19.232,83.738,1.532343231,24.56360877,19.232,83.738,1.532343231,24.56360877,19.232,83.738,1.532343231,24.56360877,0,#DIV/0!,0,#DIV/0!,238.358,18.281,79.856,18.937,16.026,137.97,2272.239,25.429,72.522,64.753,44.679,116.702
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,475,-15,60.803,87.083,,,61.042,87.083,,,60.9225,87.083,,,0.239,0,,,,,,,,,,,,,,,,,,,482.111,62.816,103.374,27.764,22.11,68.037,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,478,-12,61.4,86.844,0.214354328,-21.81795461,61.4,86.724,0.168998685,-45.07991038,61.4,86.784,0.187796358,-32.05389326,0.12,-90,-0.039666667,-30,,,,,,,,,,,,,,,,,478.258,62.085,104.131,26.474,23.001,76.944,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,481,-9,60.683,87.202,0.267135629,153.4669219,60.444,87.441,0.398333333,143.1301024,60.5635,87.3215,0.331434341,147.2768918,0.337997041,135,0.07266568,75,,,,,,,,,,,,,,,,,480.313,62.206,102.411,26.492,23.085,66.356,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,484,-6,59.847,86.963,0.289830794,-164.0455526,61.042,87.083,0.232323529,-30.90736307,60.4445,87.023,0.107115332,-111.7351908,1.201009992,5.734327925,0.287670983,-43.08855736,,,,,,,,,,,,,,,,,476.075,62.477,100.968,26.705,22.698,65.171,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,487,-3,60.683,87.322,0.30327417,23.23993542,61.519,87.322,0.177842002,26.6130778,61.101,87.322,0.240460958,24.48668093,0.836,0,-0.121669997,-1.911442642,,,,,,,,,,,,,,,,,449.105,63.066,98.298,25.198,22.693,62.015,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,490,0,59.847,89.591,0.806036738,110.2260296,61.639,88.755,0.479338549,85.21319647,60.743,89.173,0.628434121,100.9463628,1.977412451,-25.00989167,0.380470817,-8.336630557,59.847,89.591,,,61.639,88.755,,,60.743,89.173,,,1.977412451,25.00989167,,,438.189,62.891,98.309,25.371,21.99,28.667,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,493,3,60.922,92.219,0.946455904,67.75267422,61.639,91.622,0.955666667,90,61.2805,91.9205,0.933194186,78.930889,0.933004823,-39.78198288,-0.348135876,-4.924030401,60.922,92.219,0.946455904,67.75267422,61.639,91.622,0.955666667,90,61.2805,91.9205,0.933194186,78.930889,0.933004823,39.78198288,-0.348135876,4.924030401,369.353,63.058,98.936,25.861,18.185,10.238,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,496,6,60.683,92.697,0.178140082,116.5650512,61.519,92.936,0.439822692,95.21801712,61.101,92.8165,0.30460106,101.3283773,0.869492381,15.95444737,-0.021170814,18.57881008,60.683,92.697,0.178140082,116.5650512,61.519,92.936,0.439822692,95.21801712,61.101,92.8165,0.30460106,101.3283773,0.869492381,-15.95444737,-0.021170814,-18.57881008,338.531,62.9,98.413,23.922,18.018,6.092,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,499,9,61.281,92.697,0.199333333,0,61.878,92.458,0.199266711,-53.0917646,61.5795,92.5775,0.178289169,-26.54109809,0.643062983,-21.81795461,-0.075476466,-12.59080066,61.281,92.697,0.199333333,0,61.878,92.458,0.199266711,-53.0917646,61.5795,92.5775,0.178289169,-26.54109809,0.643062983,21.81795461,-0.075476466,12.59080066,322.22,63.223,97.218,21.452,19.124,7.692,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,502,12,61.161,90.189,0.836956391,-92.73933572,61.4,90.189,0.772934164,-101.8962936,61.2805,90.189,0.802380711,-97.13534949,0.239,0,-0.134687661,7.272651538,61.161,90.189,0.836956391,-92.73933572,61.4,90.189,0.772934164,-101.8962936,61.2805,90.189,0.802380711,-97.13534949,0.239,0,-0.134687661,-7.272651538,308.222,62.666,95.081,20.789,18.877,167.293,2098.992,61.281,90.635,64.818,41.231,70.129
2011.08.04_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,stlc-5,rap1_stlc,18,505,15,60.444,89.352,0.367371746,-130.5843783,61.281,89.233,0.32112597,-97.09550906,60.8625,89.2925,0.329719788,-114.9976473,0.845417057,-8.091764602,0.202139019,-2.697254867,60.444,89.352,0.367371746,-130.5843783,61.281,89.233,0.32112597,-97.09550906,60.8625,89.2925,0.329719788,-114.9976473,0.845417057,8.091764602,0.202139019,2.697254867,307.965,61.863,93.73,21.427,18.3,135.089,2098.992,61.281,90.635,64.818,41.231,70.129
