Experiment,Cell,Cell_number,Treatment,X,Y,Time,Centrosome_Velocity
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,46.322,45.256,-63,1.908376419
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,50.587,45.967,-60,1.441285923
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,57.577,45.256,-57,2.342022417
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.999,37.2,-54,2.726846367
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,56.629,34.238,-51,1.264486896
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.288,34.001,-48,0.558614357
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.288,33.409,-45,0.197333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,57.222,33.883,-42,0.388877587
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,57.577,33.764,-39,0.124804736
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.643,34.12,-36,0.374624553
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.169,35.068,-33,0.35329874
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.406,34.831,-30,0.111722871
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.406,35.304,-27,0.157666667
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.406,35.304,-24,0
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.406,35.423,-21,0.039666667
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.051,34.594,-18,0.300604206
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,57.814,36.252,-15,0.558284376
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,56.748,35.778,-12,0.388877587
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,57.696,35.541,-9,0.325725344
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.051,36.015,-6,0.197400045
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,before_dmso,58.169,36.371,-3,0.125015555
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,58.051,36.252,3,
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,57.222,36.371,6,0.279165821
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,56.155,37.319,9,0.475767567
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,54.971,38.029,12,0.460187884
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,53.549,39.096,15,0.592600015
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,52.72,40.399,18,0.514786903
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,52.601,41.228,21,0.279165821
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,52.72,41.82,24,0.201280622
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,52.72,42.294,27,0.158
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,51.061,45.967,30,1.343428863
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,49.995,47.981,33,0.759572394
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,48.692,48.336,36,0.450164661
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,49.166,48.218,39,0.16282233
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,48.81,49.758,42,0.526870846
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,49.758,50.232,45,0.35329874
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,49.047,50.824,48,0.308398191
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,48.81,50.943,51,0.088399346
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,48.692,51.18,54,0.088250275
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,47.507,51.417,57,0.402822542
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,15,after_dmso,47.981,50.943,60,0.223445743
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,55.682,65.515,-72,
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,56.274,65.396,-69,0.201280622
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,54.497,63.501,-66,0.865945469
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,54.141,62.198,-63,0.450252398
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,50.943,59.236,-60,1.452991091
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,50.706,59.354,-57,0.088250275
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,49.995,60.539,-54,0.4606452
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,49.166,60.183,-51,0.30073558
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,48.81,59.71,-48,0.197333615
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,48.099,61.25,-45,0.56540261
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,47.152,61.368,-42,0.318107773
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,47.389,62.316,-39,0.325725344
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,47.744,63.264,-36,0.337429663
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,46.678,65.633,-33,0.865930264
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,47.033,68.832,-30,1.072879096
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,47.862,68.95,-27,0.279118653
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,47.033,69.306,-24,0.30073558
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,48.099,69.78,-21,0.388877587
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,48.099,71.794,-18,0.671333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,46.915,73.571,-15,0.711772826
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,48.336,76.059,-12,0.955067479
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,48.336,78.428,-9,0.789666667
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,46.559,80.798,-6,0.987400009
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,before_dmso,44.901,82.219,-3,0.727873997
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,44.19,80.916,3,
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,44.782,78.902,6,0.69973487
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,44.782,78.073,9,0.276333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,46.204,76.651,12,0.670337229
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,46.678,75.703,15,0.35329874
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.27,75.585,18,0.201215197
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.507,75.585,21,0.079
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.033,75.111,24,0.223445743
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.27,74.755,27,0.14255798
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.626,74.282,30,0.197333615
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.033,76.177,33,0.66187226
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,48.099,76.414,36,0.36400931
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,48.692,76.414,39,0.197666667
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.862,76.888,42,0.318603899
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.626,76.059,45,0.287312644
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.626,76.059,48,0
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,47.033,77.362,51,0.477197606
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,48.218,77.006,54,0.412440029
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,48.218,76.414,57,0.197333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-7,16,after_dmso,48.336,76.296,60,0.055625733
